timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.031469084322452545,0.038923364132642746,0.0069365655072033405,36.7156066,3.1846301,21.83,-0.02,0.01,-0.05,96,2,0.05937575921416283,0.027676185593008995
1,-0.09297975152730942,0.03216816484928131,0.09630139172077179,36.7156079,3.1846322,21.79,0.31,0.53,-0.02,95,1,0.6244266629219055,0.6237539052963257
2,-0.23057527840137482,1.4158447980880737,-0.11503804475069046,36.7156241,3.1846621,21.84,1.79,2.71,-0.03,95,81,3.2498738765716553,3.249661684036255
3,-0.13887035846710205,0.9479281902313232,-0.003293767338618636,36.7156535,3.1847167,21.83,2.41,3.56,-0.01,95,54,4.3109002113342285,4.310865879058838
4,-0.03266105055809021,0.9523673057556152,-0.007802791893482208,36.7156863,3.1847758,21.83,2.19,3.16,0.0,94,54,3.8562815189361572,3.856274366378784
5,0.37122437357902527,0.8894807696342468,-0.04954282566905022,36.7157036,3.1848051,21.85,-0.55,-0.85,-0.02,94,50,1.0199577808380127,1.0196720361709595
6,-0.032467156648635864,-0.8218647241592407,-0.14892075955867767,36.7156828,3.1847669,21.83,-2.17,-3.12,0.05,93,312,3.804853916168213,3.8045215606689453
7,-0.10699378699064255,-2.4229142665863037,0.07677479833364487,36.7156476,3.1847026,21.87,-2.15,-3.25,0.0,93,221,3.902254581451416,3.9022536277770996
8,-0.025009728968143463,-1.58491849899292,0.20625078678131104,36.7156297,3.1846492,21.83,-0.13,-2.9,0.02,93,269,2.91040301322937,2.9102814197540283
9,-0.39848488569259644,-0.6448665261268616,0.10861588269472122,36.7156537,3.1846015,21.82,3.66,-3.02,0.0,92,323,4.7558112144470215,4.755807876586914
10,-0.4708402454853058,-0.6138697266578674,0.002485492965206504,36.7157237,3.1845387,21.82,6.49,-4.51,0.0,92,324,7.91029691696167,7.910292625427246
11,-0.5163189172744751,-0.6187198758125305,0.024237865582108498,36.7158396,3.1844386,21.84,7.85,-5.46,0.0,91,324,9.566843032836914,9.566840171813965
12,-0.3664754629135132,-0.6203011274337769,-0.02381911873817444,36.7159634,3.1843302,21.87,7.55,-5.33,-0.01,91,324,9.253174781799316,9.253154754638672
13,-0.10354170203208923,-0.622761607170105,0.005910632666200399,36.7160547,3.1842497,21.89,5.58,-3.97,0.04,91,324,6.858448028564453,6.858318328857422
14,0.09376460313796997,-1.0177980661392212,-0.2530635595321655,36.7161074,3.184194,21.96,1.82,-2.9,-0.18,90,301,3.432400941848755,3.4275639057159424
15,-0.37332406640052795,-2.129988670349121,-0.047878459095954895,36.7160973,3.1841283,22.91,-2.82,-4.34,-0.89,90,237,5.258479595184326,5.182098865509033
16,-0.45790380239486694,-2.1610047817230225,-0.0316157229244709,36.7160438,3.1840339,24.71,-4.77,-6.82,-1.42,89,236,8.453286170959473,8.3330717086792
17,-0.4787655472755432,-2.1638007164001465,0.03498201444745064,36.7159601,3.183884,27.49,-5.56,-8.05,-1.6,89,236,9.921052932739258,9.790430068969727
18,-0.424148827791214,-2.164752721786499,0.004449660889804363,36.7158847,3.1837461,29.94,-5.55,-8.2,-1.58,88,235,10.034183502197266,9.908742904663086
19,-0.4577595591545105,-2.165802478790283,-0.029252314940094948,36.7158093,3.1836067,32.41,-5.53,-8.24,-1.58,88,235,10.062662124633789,9.93643569946289
20,-0.4513075351715088,-2.163771629333496,0.038136180490255356,36.7157222,3.183444,35.3,-5.49,-8.24,-1.6,88,236,10.034543991088867,9.90565299987793
21,-0.42854249477386475,-2.163593053817749,0.0008313364232890308,36.7156475,3.1833046,37.77,-5.53,-8.26,-1.62,87,236,10.080799102783203,9.949758529663086
22,-0.4853450655937195,-2.1650986671447754,0.02383754588663578,36.7155602,3.1831417,40.68,-5.51,-8.26,-1.62,87,235,10.064497947692871,9.932204246520996
23,-0.434163898229599,-2.1635801792144775,0.030180539935827255,36.7154855,3.1830023,43.18,-5.5,-8.27,-1.63,86,236,10.071746826171875,9.938151359558105
24,-0.44108450412750244,-2.163405656814575,-0.025660540908575058,36.715411,3.1828625,45.69,-5.51,-8.31,-1.62,86,236,10.107998847961426,9.975726127624512
25,-0.4841668903827667,-2.1666619777679443,0.03989851102232933,36.7153237,3.1826994,48.61,-5.53,-8.29,-1.63,85,235,10.107012748718262,9.97445011138916
26,-0.431284099817276,-2.165140151977539,0.01744573935866356,36.715249,3.1825598,51.12,-5.52,-8.29,-1.63,85,235,10.10560417175293,9.972765922546387
27,-0.4912002384662628,-2.1650986671447754,-0.002882408443838358,36.7151617,3.1823964,54.03,-5.52,-8.31,-1.63,84,235,10.118825912475586,9.986404418945312
28,-0.45699650049209595,-2.1635801792144775,0.03608128800988197,36.7150868,3.1822563,56.54,-5.5,-8.29,-1.63,84,236,10.083182334899902,9.949395179748535
29,-0.25034329295158386,-2.1688497066497803,-0.021989407017827034,36.7150037,3.1821018,59.33,-4.74,-7.03,-1.4,83,235,8.599390029907227,8.48326301574707
30,-0.08358174562454224,-2.1634929180145264,0.035761021077632904,36.7149508,3.1820031,61.02,-3.08,-4.67,-0.75,83,236,5.65061092376709,5.599960803985596
31,-0.12955157458782196,-2.1232187747955322,-0.009139115922152996,36.7149164,3.1819352,61.71,-2.24,-3.71,-0.2,83,238,4.344931602478027,4.339931011199951
32,-0.13373787701129913,-2.101081609725952,0.03239988908171654,36.714883,3.1818633,61.8,-2.06,-3.67,0.0,82,239,4.2130818367004395,4.213073253631592
33,-0.036756228655576706,-2.102496385574341,-0.024594901129603386,36.7148558,3.1818039,61.8,-1.81,-3.19,0.0,82,239,3.674346446990967,3.6743345260620117
34,0.04711351543664932,-2.3182132244110107,-0.04693157598376274,36.7148328,3.1817595,60.96,-1.21,-1.41,1.13,82,227,2.1793222427368164,1.8618452548980713
35,-0.058836109936237335,-2.4822652339935303,0.008978630416095257,36.7148178,3.1817427,58.75,-1.03,-0.8,1.46,81,217,1.9649423360824585,1.3133299350738525
36,-0.007326973602175713,-2.4726316928863525,-0.0028765606693923473,36.7148037,3.1817296,56.51,-1.03,-0.81,1.42,81,218,1.9435051679611206,1.3211944103240967
37,-0.03686065226793289,-2.47074818611145,0.031109947711229324,36.7147871,3.1817133,53.89,-1.05,-0.87,1.44,81,218,1.988195538520813,1.3707823753356934
38,-0.025264104828238487,-2.4698829650878906,-0.02916235290467739,36.7147726,3.1816988,51.66,-1.06,-0.88,1.45,80,218,2.0083727836608887,1.3855828046798706
39,-0.011890558525919914,-2.4694502353668213,0.009923415258526802,36.7147557,3.1816817,49.04,-1.07,-0.88,1.45,80,218,2.0161380767822266,1.3908272981643677
40,-0.027394913136959076,-2.4700396060943604,-0.023689012974500656,36.7147435,3.1816695,47.17,-1.07,-0.88,1.46,79,218,2.017531156539917,1.388024926185608
41,-0.008632434532046318,-2.4698050022125244,0.010874726809561253,36.7147265,3.1816524,44.55,-1.06,-0.88,1.46,79,218,2.02140212059021,1.3903316259384155
42,-0.043587230145931244,-2.4704806804656982,0.03032527305185795,36.7147095,3.1816353,41.93,-1.07,-0.89,1.47,79,218,2.0298876762390137,1.3986643552780151
43,-0.01791488751769066,-2.4698946475982666,-0.020046748220920563,36.7146949,3.1816206,39.68,-1.06,-0.88,1.46,78,218,2.021937847137451,1.3896249532699585
44,-0.011311869136989117,-2.469538450241089,0.017316041514277458,36.7146779,3.1816034,37.05,-1.07,-0.88,1.47,78,218,2.024794578552246,1.3895002603530884
45,-0.05692129582166672,-2.469623327255249,-0.022220110520720482,36.7146633,3.1815887,34.81,-1.06,-0.88,1.47,78,218,2.025993824005127,1.3868669271469116
46,-0.013452216051518917,-2.4703261852264404,-0.016540851444005966,36.7146463,3.1815715,32.19,-1.06,-0.88,1.47,77,218,2.022829294204712,1.3815912008285522
47,-0.06156248599290848,-2.469658374786377,0.012931197881698608,36.7146317,3.1815568,29.94,-1.06,-0.88,1.48,77,218,2.029456615447998,1.383533239364624
48,-0.012768251821398735,-2.4700400829315186,-0.016335666179656982,36.7146171,3.1815421,27.69,-1.05,-0.88,1.48,77,218,2.0254745483398438,1.381387710571289
49,-0.020526854321360588,-2.4699037075042725,0.028586041182279587,36.7146001,3.181525,25.06,-1.06,-0.88,1.47,76,218,2.0240120887756348,1.3830442428588867
50,-0.11423695832490921,-2.921111583709717,-0.12398948520421982,36.7145832,3.1815122,22.85,-1.64,-0.42,1.28,76,192,2.1344316005706787,1.7020879983901978
51,-0.20202891528606415,2.6670291423797607,-0.03624914586544037,36.7145434,3.1815246,21.81,-3.4,1.65,-0.02,75,152,3.787480354309082,3.787371873855591
52,-0.19705484807491302,2.672346830368042,0.002596906153485179,36.7144916,3.1815567,21.91,-4.01,2.04,-0.01,75,153,4.504344463348389,4.504333019256592
53,-0.00611678883433342,2.873030662536621,0.14157412946224213,36.7144383,3.1815867,21.86,-3.67,1.02,0.05,75,164,3.8208117485046387,3.8204166889190674
54,-0.3680253028869629,-2.2282044887542725,0.16134606301784515,36.7143877,3.181568,21.84,-2.94,-3.32,0.01,74,232,4.439094066619873,4.439051628112793
55,-0.46189767122268677,-2.1406948566436768,-0.02214840054512024,36.714342,3.1814842,21.84,-4.04,-6.4,0.01,74,237,7.571113109588623,7.571103096008301
56,-0.47342970967292786,-2.148428201675415,0.02759007178246975,36.7142699,3.1813421,21.85,-4.9,-7.69,0.0,73,236,9.129724502563477,9.129724502563477
57,-0.3215111196041107,-2.151927947998047,-0.01216001994907856,36.7142033,3.1812132,21.87,-4.77,-7.35,0.0,73,236,8.768625259399414,8.768621444702148
58,-0.2501249611377716,-2.1462020874023438,0.03978017345070839,36.7141351,3.1810814,21.86,-3.8,-5.99,0.03,73,237,7.101268768310547,7.101202011108398
59,-0.24629376828670502,-2.122544050216675,-0.00249101803638041,36.714087,3.1809842,21.84,-3.4,-5.67,0.01,72,238,6.615829944610596,6.615812301635742
60,-0.3094601333141327,-2.108635425567627,-0.0018271951703354716,36.714042,3.1808892,21.84,-3.26,-5.62,0.0,72,239,6.506938934326172,6.506931781768799
61,-0.1715259850025177,-2.108834981918335,-0.022069647908210754,36.7139906,3.1807794,21.84,-3.11,-5.36,0.0,71,239,6.202531337738037,6.202530860900879
62,0.09645135700702667,-2.109539747238159,0.024495145305991173,36.713955,3.1807034,21.83,-1.91,-3.29,0.03,71,239,3.81003737449646,3.8098316192626953
63,0.15003353357315063,-2.1096343994140625,-0.02320980653166771,36.7139403,3.1806719,21.82,-0.35,-0.63,-0.02,71,239,0.72970050573349,0.7293428182601929
64,0.01433374360203743,-2.1085667610168457,0.059195101261138916,36.7139402,3.1806713,21.82,0.14,0.12,0.03,70,239,0.1968526691198349,0.1929907500743866
