timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.030250651761889458,0.008386524394154549,-0.009445279836654663,36.7156067,3.1846299,19.41,-0.03,0.03,0.05,96,0,0.0741690993309021,0.04743869975209236
1,-0.08556383848190308,0.002509117592126131,0.11533434689044952,36.7156078,3.1846322,19.38,0.31,0.52,0.0,95,0,0.6122047305107117,0.6122047305107117
2,-0.22424419224262238,1.4114876985549927,-0.09080134332180023,36.7156235,3.1846603,19.34,1.74,2.51,-0.03,95,80,3.0653135776519775,3.0651111602783203
3,-0.12886837124824524,0.9168261289596558,-0.015601951628923416,36.715652,3.184711,19.39,2.3,3.32,-0.04,95,52,4.043869972229004,4.043634414672852
4,0.009603967890143394,0.9337961673736572,0.005576152820140123,36.7156831,3.1847653,19.43,2.01,2.8,-0.02,94,53,3.4527077674865723,3.452613353729248
5,0.30874213576316833,0.6409281492233276,-0.12918046116828918,36.7156956,3.1847851,19.42,-0.86,-1.32,0.0,94,36,1.5832369327545166,1.583234190940857
6,-0.05028504133224487,-1.0461556911468506,-0.1334763467311859,36.7156727,3.1847429,19.47,-2.22,-3.21,-0.02,93,300,3.9124534130096436,3.912388801574707
7,-0.07768319547176361,-2.3963136672973633,0.10078231245279312,36.7156375,3.1846781,19.46,-2.03,-3.28,0.01,93,222,3.8655550479888916,3.8655269145965576
8,-0.05026732012629509,-1.472811222076416,0.2224910706281662,36.7156235,3.1846251,19.44,0.36,-2.84,0.01,93,275,2.8642587661743164,2.8642354011535645
9,-0.41773584485054016,-0.6590651273727417,0.10523857921361923,36.7156546,3.1845764,19.44,4.16,-3.17,0.0,92,322,5.234189987182617,5.234189510345459
10,-0.4707033336162567,-0.623274564743042,0.004232276696711779,36.71573,3.1845102,19.44,6.77,-4.67,0.0,92,324,8.229698181152344,8.229694366455078
11,-0.5127268433570862,-0.618698000907898,0.018392907455563545,36.7158482,3.1844082,19.46,7.88,-5.5,0.0,91,324,9.618531227111816,9.618531227111816
12,-0.34114405512809753,-0.6208124756813049,-0.022523991763591766,36.7159712,3.1843002,19.49,7.38,-5.24,-0.02,91,324,9.055233001708984,9.05521011352539
13,-0.06487355381250381,-0.6259356737136841,-0.023806288838386536,36.7160587,3.1842228,19.5,5.16,-3.72,0.04,91,324,6.3702473640441895,6.3700947761535645
14,0.039958205074071884,-1.1818305253982544,-0.29520583152770996,36.7161041,3.1841694,19.62,1.17,-2.87,-0.25,90,292,3.1189374923706055,3.108670473098755
15,-0.39833864569664,-2.13525652885437,-0.02515471912920475,36.7160852,3.1841001,20.73,-3.2,-4.65,-0.97,90,237,5.736654758453369,5.652586936950684
16,-0.4657008647918701,-2.1599743366241455,-0.02423127181828022,36.7160283,3.1840004,22.64,-4.96,-7.08,-1.46,89,236,8.77168083190918,8.64869213104248
17,-0.4723590612411499,-2.1638612747192383,0.02280433103442192,36.715943,3.1838472,25.45,-5.51,-8.03,-1.6,89,236,9.882319450378418,9.750839233398438
18,-0.4278838634490967,-2.163918972015381,0.014201504178345203,36.7158678,3.1837092,27.9,-5.53,-8.2,-1.58,88,236,10.024587631225586,9.898795127868652
19,-0.4516718089580536,-2.162372350692749,-0.030938338488340378,36.7157929,3.1835697,30.37,-5.54,-8.25,-1.58,88,236,10.067018508911133,9.940739631652832
20,-0.46029478311538696,-2.1676619052886963,0.04010350629687309,36.7157054,3.1834073,33.25,-5.54,-8.25,-1.61,87,235,10.068041801452637,9.938155174255371
21,-0.4204442501068115,-2.164311408996582,0.01602206379175186,36.7156305,3.1832677,35.74,-5.51,-8.27,-1.61,87,236,10.07426929473877,9.943304061889648
22,-0.49085748195648193,-2.163055181503296,0.0074383835308253765,36.7155436,3.1831049,38.66,-5.5,-8.27,-1.61,87,236,10.069271087646484,9.939085960388184
23,-0.4914369583129883,-2.1656641960144043,0.01500326581299305,36.7154813,3.1829887,40.74,-5.53,-8.3,-1.62,86,235,10.105752944946289,9.975029945373535
24,-0.4253084361553192,-2.1625924110412598,-0.0147100193426013,36.715394,3.1828252,43.65,-5.5,-8.3,-1.63,86,236,10.101627349853516,9.968050956726074
25,-0.49381375312805176,-2.166527271270752,0.028409650549292564,36.7153069,3.1826626,46.58,-5.53,-8.26,-1.62,85,235,10.080977439880371,9.948421478271484
26,-0.4406863749027252,-2.164907693862915,0.03132925555109978,36.715232,3.1825227,49.09,-5.51,-8.31,-1.63,85,235,10.109064102172852,9.976339340209961
27,-0.47880780696868896,-2.1637792587280273,-0.023605970665812492,36.7151449,3.1823591,52.0,-5.51,-8.29,-1.63,84,236,10.096776962280273,9.963513374328613
28,-0.46430620551109314,-2.1665782928466797,0.03227754682302475,36.7150701,3.1822196,54.5,-5.51,-8.25,-1.64,84,235,10.061077117919922,9.926314353942871
29,-0.22641874849796295,-2.1677606105804443,0.010225127451121807,36.7149992,3.182088,56.89,-4.77,-7.1,-1.42,84,235,8.676661491394043,8.558538436889648
30,-0.08963354676961899,-2.1601781845092773,0.024867448955774307,36.7149388,3.1819748,58.79,-2.9,-4.43,-0.65,83,236,5.337623596191406,5.296877384185791
31,-0.11393967270851135,-2.11746883392334,0.0015285210683941841,36.7149058,3.1819089,59.37,-2.19,-3.69,-0.15,83,238,4.3019819259643555,4.299038410186768
32,-0.15596097707748413,-2.101541042327881,0.0332685187458992,36.7148728,3.1818375,59.42,-2.07,-3.68,-0.01,82,239,4.229380130767822,4.229364395141602
33,-0.0008076112135313451,-2.1037850379943848,-0.03255167230963707,36.7148461,3.1817792,59.41,-1.7,-3.0,0.06,82,239,3.459972381591797,3.4593892097473145
34,0.0379786491394043,-2.3671748638153076,-0.03672628849744797,36.7148242,3.1817388,58.32,-1.2,-1.25,1.28,82,227,2.186551570892334,1.8890836238861084
35,-0.05675007030367851,-2.4727349281311035,-0.0054423026740550995,36.7148094,3.1817234,56.05,-1.03,-0.8,1.44,81,218,1.9495354890823364,1.3064154386520386
36,-0.009720330126583576,-2.4713997840881348,0.014773114584386349,36.7147954,3.1817103,53.82,-1.04,-0.81,1.43,81,218,1.9502085447311401,1.3257883787155151
37,-0.05063023418188095,-2.470468759536743,0.025987816974520683,36.7147787,3.1816939,51.2,-1.06,-0.87,1.44,81,218,1.996217966079712,1.3751226663589478
38,-0.02120024897158146,-2.470022439956665,-0.018451549112796783,36.7147643,3.1816793,48.96,-1.07,-0.88,1.44,80,218,2.011388063430786,1.3975257873535156
39,-0.01862567663192749,-2.4694066047668457,0.022450853139162064,36.7147472,3.1816622,46.34,-1.06,-0.87,1.45,80,218,2.0056910514831543,1.3839143514633179
40,-0.05492290109395981,-2.4698355197906494,-0.016365613788366318,36.7147326,3.1816476,44.1,-1.07,-0.87,1.46,79,218,2.0175139904022217,1.3868200778961182
41,-0.021403061226010323,-2.4698269367218018,0.025317320600152016,36.7147181,3.181633,41.86,-1.06,-0.88,1.47,79,218,2.019362688064575,1.3828305006027222
42,-0.05913040041923523,-2.4703359603881836,0.01363690011203289,36.7147011,3.1816158,39.23,-1.06,-0.89,1.47,79,218,2.0239033699035645,1.3900401592254639
43,-0.010069132782518864,-2.469417095184326,-0.0021850087214261293,36.7146864,3.181601,36.99,-1.07,-0.88,1.47,78,218,2.028390884399414,1.39034903049469
44,-0.025549348443746567,-2.4697039127349854,0.02908988483250141,36.7146694,3.1815839,34.37,-1.06,-0.87,1.48,78,218,2.0223753452301025,1.3776718378067017
45,-0.043320514261722565,-2.4699485301971436,-0.02769905887544155,36.7146549,3.1815692,32.11,-1.07,-0.88,1.47,78,218,2.027782440185547,1.3881880044937134
46,-0.03653870150446892,-2.4701876640319824,0.029243210330605507,36.7146403,3.1815545,29.87,-1.05,-0.87,1.47,77,218,2.0193543434143066,1.3740683794021606
47,-0.05851822718977928,-2.469860553741455,-0.0030388720333576202,36.7146233,3.1815373,27.24,-1.05,-0.88,1.47,77,218,2.0223841667175293,1.3784996271133423
48,-0.006965800188481808,-2.469708204269409,0.004856259562075138,36.7146087,3.1815226,24.99,-1.06,-0.87,1.47,77,218,2.0214691162109375,1.3807216882705688
49,-0.039844922721385956,-2.4701201915740967,0.027988983318209648,36.7145916,3.1815054,22.36,-1.05,-0.88,1.47,76,218,2.018646001815796,1.3790160417556763
50,-0.11292403936386108,-3.0634562969207764,-0.13255316019058228,36.7145734,3.181494,20.22,-1.82,-0.21,1.16,76,184,2.1749324798583984,1.8384215831756592
51,-0.24391651153564453,2.674995183944702,0.0056436993181705475,36.7145382,3.1815061,19.43,-3.38,1.59,-0.01,75,153,3.7443645000457764,3.7443323135375977
52,-0.18525226414203644,2.6794259548187256,-0.020964445546269417,36.7144767,3.1815436,19.53,-4.07,2.03,0.02,75,153,4.554500102996826,4.55444860458374
53,-0.008655410259962082,2.9505159854888916,0.19013084471225739,36.7144234,3.1815711,19.48,-3.61,0.69,0.05,75,169,3.6822080612182617,3.681813955307007
54,-0.4177471101284027,-2.2053301334381104,0.13217034935951233,36.7143736,3.1815441,19.46,-2.98,-3.73,0.02,74,233,4.779984474182129,4.779938220977783
55,-0.45397499203681946,-2.1445376873016357,0.010025441646575928,36.7143262,3.181455,19.46,-4.16,-6.63,0.0,74,237,7.834792613983154,7.834786891937256
56,-0.4671241343021393,-2.1483895778656006,-0.030070079490542412,36.7142638,3.181332,19.47,-4.88,-7.68,0.0,73,236,9.1039400100708,9.1039400100708
57,-0.30727261304855347,-2.1512091159820557,0.018895093351602554,36.7141866,3.181182,19.49,-4.67,-7.21,0.0,73,236,8.597156524658203,8.597151756286621
