timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.02930542640388012,-0.01738795079290867,-0.010457879863679409,36.7156067,3.1846299,21.21,-0.03,0.02,-0.02,96,359,0.0552770234644413,0.047742146998643875
1,-0.08228998631238937,-0.02459247037768364,0.11424551904201508,36.7156077,3.184632,21.15,0.3,0.51,-0.02,95,358,0.5991608500480652,0.5988055467605591
2,-0.2253984957933426,1.4472196102142334,-0.10469646751880646,36.7156234,3.1846603,21.18,1.78,2.53,-0.04,95,82,3.0985231399536133,3.0982158184051514
3,-0.13169921934604645,0.8790938258171082,-0.009073548950254917,36.7156526,3.1847115,21.2,2.38,3.38,-0.02,95,50,4.139817714691162,4.139753341674805
4,0.08125775307416916,0.9402698278427124,0.02332286164164543,36.7156892,3.1847749,21.2,1.89,2.61,0.0,94,53,3.2297558784484863,3.229741334915161
5,0.32872602343559265,0.6707605719566345,-0.12294676154851913,36.7156996,3.1847909,21.23,-0.71,-1.13,-0.02,94,38,1.3368126153945923,1.336645245552063
6,-0.042760781943798065,-0.996023952960968,-0.13726384937763214,36.7156777,3.1847503,21.21,-2.19,-3.17,0.04,93,302,3.860941171646118,3.8606674671173096
7,-0.09898800402879715,-2.4126856327056885,0.08720659464597702,36.7156426,3.1846862,21.26,-2.11,-3.3,0.01,93,221,3.920626163482666,3.9206039905548096
8,-0.023050781339406967,-1.5562695264816284,0.21855506300926208,36.7156264,3.1846327,21.21,0.1,-2.87,0.02,93,270,2.8764474391937256,2.8763413429260254
9,-0.4026566743850708,-0.6576647162437439,0.08900913596153259,36.7156635,3.1845753,21.2,4.47,-3.29,0.0,92,322,5.556398391723633,5.556397914886475
10,-0.5123302340507507,-0.6270891427993774,-0.018539493903517723,36.715742,3.184507,21.21,6.94,-4.78,0.0,92,324,8.434700965881348,8.434699058532715
11,-0.5165662169456482,-0.6190423965454102,0.012733579613268375,36.7158438,3.1844191,21.22,7.89,-5.49,0.0,91,324,9.620762825012207,9.620762825012207
12,-0.3443676233291626,-0.6214745044708252,-0.015345252119004726,36.7159675,3.1843108,21.24,7.47,-5.29,-0.02,91,324,9.158306121826172,9.15827751159668
13,-0.08698083460330963,-0.6234104633331299,-0.023870231583714485,36.7160567,3.1842319,21.26,5.37,-3.83,0.04,91,324,6.607853412628174,6.607728958129883
14,-0.04231807217001915,-1.3082751035690308,-0.3140418231487274,36.7161084,3.1841694,21.43,0.76,-2.89,-0.3,90,285,3.00700044631958,2.9914023876190186
15,-0.4028141498565674,-2.131666421890259,-0.03582831099629402,36.7160913,3.18411,22.38,-3.01,-4.48,-0.93,90,237,5.482106685638428,5.401796340942383
16,-0.4487910866737366,-2.1587767601013184,-0.013695215806365013,36.7160363,3.1840132,24.24,-4.86,-6.96,-1.44,89,236,8.615002632141113,8.493402481079102
17,-0.4939405024051666,-2.165586233139038,0.01348060555756092,36.7159516,3.1838618,27.03,-5.56,-8.06,-1.6,89,235,9.930732727050781,9.800837516784668
18,-0.437727689743042,-2.164029598236084,0.03470923751592636,36.7158762,3.1837235,29.49,-5.52,-8.21,-1.58,88,236,10.025497436523438,9.899515151977539
19,-0.46988964080810547,-2.1628642082214355,-0.031522445380687714,36.7157887,3.1835608,32.37,-5.52,-8.21,-1.58,88,236,10.027918815612793,9.901142120361328
20,-0.4888609051704407,-2.167741298675537,0.028962915763258934,36.7157139,3.183422,34.83,-5.54,-8.27,-1.61,88,235,10.091851234436035,9.961974143981934
21,-0.42602598667144775,-2.164134979248047,-0.012389138340950012,36.7156266,3.1832587,37.75,-5.48,-8.28,-1.61,87,236,10.07181167602539,9.941378593444824
22,-0.4760230481624603,-2.1631886959075928,-0.020962541922926903,36.715552,3.183119,40.24,-5.51,-8.25,-1.61,87,236,10.056522369384766,9.926088333129883
23,-0.4849424660205841,-2.1648995876312256,0.03231602907180786,36.7154774,3.1829799,42.73,-5.52,-8.27,-1.63,86,235,10.085122108459473,9.952390670776367
24,-0.4318142831325531,-2.1640465259552,-0.020684322342276573,36.71539,3.1828165,45.65,-5.51,-8.31,-1.64,86,236,10.113611221313477,9.979154586791992
25,-0.4886067807674408,-2.1624338626861572,-0.01626337692141533,36.7153153,3.1826766,48.16,-5.48,-8.28,-1.63,85,236,10.065023422241211,9.93199348449707
26,-0.47653305530548096,-2.164199113845825,0.03370298072695732,36.7152408,3.1825371,50.66,-5.52,-8.28,-1.63,85,236,10.09238052368164,9.958950996398926
27,-0.4441826641559601,-2.1647861003875732,-0.025107385590672493,36.7151534,3.1823739,53.58,-5.53,-8.31,-1.64,84,235,10.12533950805664,9.991394996643066
28,-0.48226210474967957,-2.163156032562256,-0.010234372690320015,36.7150786,3.1822337,56.09,-5.5,-8.28,-1.63,84,236,10.083314895629883,9.949519157409668
29,-0.20179107785224915,-2.1686272621154785,0.01031244546175003,36.7149962,3.182081,58.85,-4.64,-6.88,-1.38,83,235,8.423008918762207,8.308693885803223
30,-0.08491870760917664,-2.1617259979248047,-0.013392945751547813,36.714945,3.181985,60.48,-2.99,-4.56,-0.7,83,236,5.508545875549316,5.463510990142822
31,-0.1127377450466156,-2.114642381668091,0.0016645918367430568,36.7149063,3.1819075,61.15,-2.18,-3.69,-0.12,83,238,4.289914608001709,4.2880940437316895
32,-0.18445606529712677,-2.1018097400665283,0.004724839702248573,36.7148779,3.1818461,61.18,-2.07,-3.66,0.0,82,239,4.214320182800293,4.214314937591553
