timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.009990508668124676,0.03701930120587349,-0.019598690792918205,36.7156066,3.1846299,20.1,-0.02,0.02,0.03,96,2,0.046495333313941956,0.03407694026827812
1,-0.0647050142288208,0.028790954500436783,0.11483577638864517,36.7156075,3.1846318,20.05,0.25,0.48,0.0,95,1,0.5512294173240662,0.5511977076530457
2,-0.23510748147964478,1.4572747945785522,-0.07659849524497986,36.7156216,3.1846588,20.02,1.61,2.52,-0.03,95,83,2.9963788986206055,2.9962124824523926
3,-0.15112417936325073,0.9144995808601379,-0.023176250979304314,36.7156483,3.1847107,20.06,2.21,3.44,-0.04,95,52,4.094844341278076,4.094632625579834
4,0.09105247259140015,0.9818167090415955,0.029290659353137016,36.715683,3.1847763,20.09,1.82,2.75,-0.01,94,56,3.3005895614624023,3.300529956817627
5,0.32934796810150146,1.1243045330047607,0.04565160721540451,36.7156937,3.1847957,20.09,-0.66,-0.96,0.0,94,64,1.1716246604919434,1.1716145277023315
6,-0.05428873747587204,3.035238027572632,0.11525379121303558,36.715667,3.1847476,20.13,-2.26,-3.19,-0.01,93,161,3.8173558712005615,3.8172266483306885
7,-0.11081549525260925,-1.9135875701904297,0.05153326317667961,36.7156368,3.1846916,20.11,-2.13,-3.24,0.0,93,250,3.878357172012329,3.878357172012329
8,-0.03844248130917549,-1.571669340133667,0.2009139209985733,36.7156198,3.1846383,20.1,0.02,-2.89,0.0,93,269,2.8984193801879883,2.8984177112579346
9,-0.3979150652885437,-0.6487159729003906,0.0709092766046524,36.7156552,3.1845814,20.1,4.38,-3.28,0.0,92,322,5.477146625518799,5.477144241333008
10,-0.528546929359436,-0.6280372738838196,-0.017612803727388382,36.7157328,3.1845133,20.1,6.87,-4.82,-0.01,92,324,8.402023315429688,8.402015686035156
11,-0.47014015913009644,-0.6212437748908997,0.028184261173009872,36.7158519,3.1844093,20.12,7.87,-5.55,-0.01,91,324,9.638421058654785,9.638413429260254
12,-0.3532900810241699,-0.6243453621864319,-0.022150903940200806,36.7159576,3.1843161,20.15,7.45,-5.33,-0.01,91,324,9.164880752563477,9.16486644744873
13,-0.08117599040269852,-0.6267335414886475,-0.013478647917509079,36.7160471,3.1842367,20.17,5.36,-3.88,0.05,91,324,6.625336170196533,6.625136852264404
14,-0.05462481081485748,-1.2997357845306396,-0.31579679250717163,36.7160991,3.184174,20.33,0.73,-2.92,-0.29,90,285,3.0307013988494873,3.016312837600708
15,-0.3936535716056824,-2.132988929748535,-0.030480805784463882,36.7160818,3.184115,21.27,-3.02,-4.52,-0.93,90,237,5.520839691162109,5.441285610198975
16,-0.5021659731864929,-2.1586170196533203,-0.029296495020389557,36.7160153,3.1839977,23.5,-5.01,-7.28,-1.49,89,236,8.969183921813965,8.843631744384766
17,-0.48628830909729004,-2.1651298999786377,0.025421109050512314,36.7159419,3.1838656,25.93,-5.53,-8.04,-1.6,89,235,9.90179443359375,9.771099090576172
18,-0.4307146668434143,-2.1633636951446533,-0.01781025528907776,36.7158541,3.183704,28.8,-5.52,-8.19,-1.58,88,236,10.011566162109375,9.885985374450684
19,-0.48474904894828796,-2.162846565246582,-0.022362494841217995,36.7157792,3.1835647,31.27,-5.53,-8.22,-1.58,88,236,10.04022216796875,9.914345741271973
20,-0.47847965359687805,-2.1677231788635254,0.037604935467243195,36.7157044,3.1834261,33.76,-5.55,-8.28,-1.59,88,235,10.100253105163574,9.973746299743652
21,-0.43612149357795715,-2.1640374660491943,-0.026539798825979233,36.715617,3.1832626,36.65,-5.5,-8.3,-1.61,87,236,10.094664573669434,9.965317726135254
22,-0.4828403890132904,-2.1633448600769043,-0.008550711907446384,36.7155422,3.1831228,39.15,-5.51,-8.25,-1.61,87,236,10.059861183166504,9.929693222045898
23,-0.43124133348464966,-2.163525104522705,0.017843015491962433,36.7154551,3.1829605,42.07,-5.51,-8.29,-1.61,86,236,10.091748237609863,9.960958480834961
24,-0.44894182682037354,-2.1627750396728516,-0.0336272194981575,36.7153804,3.1828203,44.56,-5.51,-8.31,-1.62,86,236,10.108080863952637,9.976391792297363
25,-0.49304479360580444,-2.1627469062805176,-0.0005871985922567546,36.7153056,3.1826804,47.07,-5.5,-8.27,-1.62,85,236,10.069923400878906,9.937690734863281
26,-0.43161118030548096,-2.163029670715332,0.013476711697876453,36.7152185,3.1825176,49.99,-5.53,-8.27,-1.62,85,236,10.086857795715332,9.954334259033203
27,-0.4609951376914978,-2.164520740509033,-0.027556635439395905,36.7151436,3.1823776,52.5,-5.52,-8.3,-1.62,84,235,10.109046936035156,9.97754192352295
28,-0.4377593398094177,-2.163961887359619,0.03160430118441582,36.7150565,3.1822142,55.41,-5.49,-8.23,-1.63,84,236,10.036864280700684,9.902986526489258
29,-0.19729271531105042,-2.168642997741699,-0.0046984790824353695,36.7149864,3.1820846,57.77,-4.65,-6.88,-1.37,83,235,8.423776626586914,8.31041431427002
30,-0.08540961891412735,-2.160438060760498,0.0014763226499781013,36.714935,3.1819886,59.39,-2.96,-4.53,-0.69,83,236,5.459088325500488,5.415194988250732
31,-0.12264207750558853,-2.1018691062927246,-0.006804507691413164,36.7148973,3.1819118,60.04,-2.1,-3.69,-0.12,83,239,4.257483959197998,4.2555084228515625
32,-0.18254023790359497,-2.0857646465301514,0.016018707305192947,36.71487,3.1818505,60.08,-2.01,-3.71,-0.01,82,240,4.221554756164551,4.221525192260742
33,0.0011328815016895533,-2.091876983642578,-0.03744237497448921,36.7148401,3.181783,60.04,-1.59,-2.88,0.11,82,240,3.2951390743255615,3.2931103706359863
34,0.024988215416669846,-2.340742349624634,-0.018681904301047325,36.7148219,3.1817486,59.09,-1.18,-1.32,1.21,82,225,2.1561832427978516,1.7794010639190674
35,-0.05699782446026802,-2.4664645195007324,-0.005460110493004322,36.7148048,3.1817307,56.46,-1.02,-0.79,1.42,81,218,1.9304693937301636,1.2984955310821533
36,-0.010588441975414753,-2.470273733139038,0.007724905852228403,36.7147908,3.1817176,54.22,-1.04,-0.83,1.41,81,218,1.9495795965194702,1.340030312538147
37,-0.061867307871580124,-2.4702072143554688,-0.007730637211352587,36.7147765,3.1817033,51.99,-1.06,-0.88,1.43,81,218,1.994149088859558,1.3880900144577026
38,-0.022164851427078247,-2.4706203937530518,-0.023888355121016502,36.7147594,3.1816863,49.37,-1.07,-0.87,1.44,80,218,2.001732110977173,1.3895772695541382
39,-0.054608266800642014,-2.4696896076202393,0.018678223714232445,36.7147449,3.1816717,47.12,-1.06,-0.88,1.44,80,218,1.9971407651901245,1.380844235420227
40,-0.05473173409700394,-2.46964693069458,-0.01815076358616352,36.7147279,3.1816546,44.51,-1.07,-0.88,1.45,79,218,2.009080648422241,1.3897223472595215
41,-0.02227737195789814,-2.469562530517578,0.024619022384285927,36.7147133,3.1816399,42.27,-1.06,-0.88,1.46,79,218,2.016557216644287,1.385127305984497
42,-0.04597887396812439,-2.4699740409851074,-0.019902557134628296,36.7146987,3.1816253,40.02,-1.07,-0.88,1.46,79,218,2.0223212242126465,1.3944272994995117
43,-0.010746601969003677,-2.470031499862671,-0.006112421862781048,36.7146818,3.1816082,37.4,-1.07,-0.88,1.46,78,218,2.0231242179870605,1.391445517539978
