timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.022071123123168945,-0.050772134214639664,0.022734958678483963,36.7156066,3.1846299,17.0,-0.02,0.03,-0.04,96,357,0.05618651211261749,0.03696887567639351
1,-0.0727003887295723,-0.056965507566928864,0.07825998961925507,36.7156075,3.1846319,17.07,0.26,0.48,-0.02,95,356,0.5514703989028931,0.5509766936302185
2,-0.19569461047649384,1.5374301671981812,-0.14604777097702026,36.7156208,3.1846591,17.03,1.59,2.51,-0.01,95,88,2.9809083938598633,2.980875015258789
3,-0.1396876722574234,0.8453342914581299,0.03696642071008682,36.7156476,3.1847112,17.05,2.2,3.48,-0.02,95,48,4.124105453491211,4.124027252197266
4,0.027961554005742073,0.9774306416511536,0.020352492108941078,36.7156823,3.1847778,17.06,1.85,2.86,0.0,94,56,3.4160306453704834,3.4160258769989014
5,0.373568594455719,1.177534580230713,0.05108803138136864,36.715694,3.1848002,17.04,-0.55,-0.75,0.01,94,67,0.9388682842254639,0.9387624859809875
6,-0.06653287261724472,2.8043935298919678,0.21402448415756226,36.7156734,3.1847631,17.07,-2.17,-3.1,-0.03,93,160,3.7850570678710938,3.784921884536743
7,-0.13517849147319794,-1.9177287817001343,0.0036117236595600843,36.7156381,3.1846979,17.06,-2.16,-3.24,0.0,93,250,3.898076295852661,3.8980729579925537
8,-0.0014141090214252472,-1.6179113388061523,0.22218798100948334,36.7156198,3.1846446,17.05,-0.12,-2.92,0.0,93,267,2.927344799041748,2.927337884902954
9,-0.426251083612442,-0.6538276672363281,0.09828761219978333,36.7156524,3.1845879,17.05,4.23,-3.24,0.0,92,322,5.335951805114746,5.335949897766113
10,-0.4848615527153015,-0.626798689365387,-0.008244679309427738,36.7157287,3.1845207,17.05,6.8,-4.76,-0.01,92,324,8.307132720947266,8.307120323181152
11,-0.5094537734985352,-0.6207937598228455,0.021968256682157516,36.7158473,3.1844173,17.07,7.84,-5.54,0.0,91,324,9.607719421386719,9.607717514038086
12,-0.35029807686805725,-0.6230762004852295,0.007717723958194256,36.7159528,3.184324,17.1,7.54,-5.36,-0.02,91,324,9.258584022521973,9.258560180664062
13,-0.0799800306558609,-0.6260756850242615,-0.03272921219468117,36.716044,3.1842432,17.12,5.5,-3.96,0.04,91,324,6.7895097732543945,6.789348602294922
