timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.014497566036880016,0.033553093671798706,0.018400678411126137,36.7156066,3.18463,21.49,-0.01,0.02,-0.04,96,1,0.0548877939581871,0.0325242318212986
1,-0.11475672572851181,0.09555606544017792,0.08784333616495132,36.7156087,3.1846336,21.44,0.49,0.73,-0.04,95,5,0.8857991695404053,0.8847669959068298
2,-0.18035246431827545,1.381582260131836,-0.08691838383674622,36.7156244,3.1846612,21.47,1.85,2.64,-0.04,95,79,3.224665880203247,3.2243666648864746
3,-0.19327297806739807,0.9273049235343933,0.006279671099036932,36.7156544,3.1847145,21.48,2.44,3.47,-0.02,95,53,4.248188018798828,4.248140335083008
4,0.09212566167116165,0.9446418285369873,-0.031849853694438934,36.7156921,3.1847795,21.48,1.94,2.65,0.0,94,54,3.2931933403015137,3.293186664581299
5,0.3363410532474518,0.6529853343963623,-0.07343874871730804,36.715703,3.1847959,21.51,-0.71,-1.11,-0.02,94,37,1.3290796279907227,1.3288887739181519
6,-0.11356338113546371,-1.237527847290039,-0.12224101275205612,36.7156759,3.1847461,21.47,-2.23,-3.25,0.01,93,289,3.9497992992401123,3.949759006500244
7,-0.0518760047852993,-2.4078102111816406,0.061386287212371826,36.7156457,3.1846906,21.54,-2.09,-3.25,0.0,93,222,3.8755457401275635,3.8755362033843994
8,-0.08222297579050064,-1.5707658529281616,0.24720333516597748,36.7156297,3.1846376,21.48,0.12,-2.87,0.02,93,270,2.879733085632324,2.8796303272247314
9,-0.42194268107414246,-0.6575301885604858,0.029860202223062515,36.7156669,3.1845804,21.48,4.46,-3.29,0.0,92,322,5.55319881439209,5.553198337554932
10,-0.5408616662025452,-0.6284235119819641,0.03770919516682625,36.7157453,3.1845117,21.48,6.97,-4.8,0.0,92,324,8.4672269821167,8.4672212600708
11,-0.4623398780822754,-0.6171604990959167,-0.02567918598651886,36.7158651,3.1844083,21.5,7.9,-5.52,0.0,91,324,9.650934219360352,9.650933265686035
12,-0.39404094219207764,-0.6193731427192688,-0.010231890715658665,36.7159709,3.1843153,21.53,7.48,-5.28,-0.02,91,324,9.158326148986816,9.158302307128906
13,-0.047280147671699524,-0.6240378022193909,0.0031204544939100742,36.7160605,3.1842365,21.54,5.35,-3.84,0.04,91,324,6.595066070556641,6.594924449920654
