timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.030614430084824562,0.040231335908174515,0.007070182356983423,36.7156067,3.18463,22.39,-0.03,0.02,-0.08,96,2,0.09157945960760117,0.04188045486807823
1,-0.08799707889556885,0.031000107526779175,0.08529990166425705,36.7156077,3.1846321,22.37,0.3,0.49,-0.04,95,1,0.5854052901268005,0.5838122963905334
2,-0.25703832507133484,1.3887940645217896,-0.11465359479188919,36.7156229,3.1846588,22.42,1.74,2.53,-0.08,95,79,3.0787370204925537,3.07767391204834
3,-0.1752677857875824,0.9309256076812744,0.00045170087832957506,36.7156528,3.1847128,22.41,2.55,3.68,-0.01,95,53,4.479104518890381,4.479079246520996
4,-0.14035801589488983,0.9379794597625732,-0.016423732042312622,36.7156889,3.1847761,22.41,2.61,3.66,0.0,94,53,4.505242824554443,4.505237579345703
5,0.33986732363700867,0.9268982410430908,-0.03384663909673691,36.7157194,3.1848281,22.4,0.61,0.8,-0.03,94,53,1.014009714126587,1.0132417678833008
6,0.06834715604782104,-0.31577280163764954,-0.1994672417640686,36.7157094,3.1848083,22.43,-1.86,-2.7,0.02,93,341,3.285494804382324,3.2853689193725586
7,-0.11668139696121216,-1.844648838043213,-0.06182517856359482,36.7156804,3.1847558,22.41,-2.3,-3.25,-0.08,93,254,3.991025447845459,3.990192174911499
8,0.0009855427779257298,-1.888279914855957,0.12510672211647034,36.7156493,3.184692,22.42,-1.25,-3.09,0.05,93,251,3.3438682556152344,3.3434648513793945
9,-0.33956125378608704,-0.8156189322471619,0.1852273941040039,36.7156539,3.184643,22.38,2.22,-2.76,0.0,92,313,3.5502231121063232,3.550222396850586
10,-0.44961243867874146,-0.6124005317687988,0.003895614994689822,36.7157076,3.1845889,22.39,5.55,-3.86,0.0,92,324,6.764216899871826,6.764212608337402
11,-0.5406710505485535,-0.6144900918006897,0.022041134536266327,36.7158137,3.1844974,22.4,7.61,-5.25,0.0,91,324,9.255029678344727,9.255027770996094
12,-0.4374222159385681,-0.6190219521522522,-0.023429522290825844,36.7159375,3.1843895,22.42,7.85,-5.54,0.0,91,324,9.611085891723633,9.611084938049316
13,-0.24652445316314697,-0.6210901737213135,0.0040860725566744804,36.7160377,3.1843012,22.46,6.58,-4.66,0.0,91,324,8.069479942321777,8.069479942321777
14,0.09425266087055206,-0.7300015687942505,-0.12854601442813873,36.7161086,3.1842363,22.46,3.52,-3.13,-0.02,90,318,4.720512866973877,4.720463275909424
15,-0.3295055329799652,-2.029592275619507,-0.11679092049598694,36.716125,3.1841772,23.0,-1.48,-3.52,-0.62,90,243,3.8795907497406006,3.828730583190918
16,-0.44607922434806824,-2.1808319091796875,-0.014162661507725716,36.7160843,3.1840997,24.46,-4.17,-5.87,-1.23,89,235,7.316027641296387,7.210357666015625
17,-0.5051057934761047,-2.166381359100342,0.030747046694159508,36.716006,3.1839607,27.07,-5.44,-7.84,-1.58,89,235,9.679195404052734,9.54780387878418
18,-0.4261283576488495,-2.1653218269348145,0.011486263945698738,36.7159311,3.1838246,29.53,-5.53,-8.15,-1.58,88,235,9.985467910766602,9.859248161315918
19,-0.45279157161712646,-2.1635165214538574,-0.03247431665658951,36.715856,3.1836852,31.98,-5.55,-8.24,-1.58,88,236,10.073155403137207,9.94729995727539
20,-0.4517848491668701,-2.1660807132720947,0.04067014902830124,36.7157681,3.1835223,34.87,-5.54,-8.24,-1.6,88,235,10.066864967346191,9.938697814941406
21,-0.4165477752685547,-2.1635591983795166,-0.004695601295679808,36.7156935,3.1833834,37.35,-5.49,-8.24,-1.61,87,236,10.03662109375,9.906498908996582
22,-0.4954153001308441,-2.1639976501464844,0.010830249637365341,36.7156065,3.1832207,40.26,-5.52,-8.29,-1.61,87,236,10.09320068359375,9.962903022766113
