timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.01149720698595047,0.034407857805490494,-0.02090987004339695,36.7156067,3.1846299,26.33,-0.02,0.02,0.06,96,1,0.07285941392183304,0.03810593858361244
1,-0.06901111453771591,0.030302951112389565,0.11540059745311737,36.7156079,3.1846319,26.3,0.34,0.47,0.0,95,1,0.5823173522949219,0.5822451114654541
2,-0.19535894691944122,1.2303200960159302,-0.03970823064446449,36.7156245,3.1846569,26.27,1.79,2.19,-0.06,95,70,2.841308832168579,2.8406546115875244
3,-0.11474529653787613,0.8900222182273865,-0.034037571400403976,36.7156531,3.1847002,26.33,2.27,2.72,-0.06,95,50,3.5533809661865234,3.552757501602173
4,0.12863393127918243,0.8487006425857544,0.013542402535676956,36.7156823,3.1847427,26.38,1.61,1.82,-0.03,94,48,2.4415676593780518,2.4412484169006348
5,0.06193449720740318,-0.335237056016922,-0.2717394530773163,36.7156848,3.1847396,26.39,-1.51,-2.26,-0.03,94,340,2.7291009426116943,2.7288379669189453
6,-0.10708724707365036,-1.902418851852417,-0.029609382152557373,36.7156571,3.1846891,26.43,-2.35,-3.3,-0.01,93,251,4.052095413208008,4.052073955535889
7,-0.029177257791161537,-1.9612957239151,0.12604357302188873,36.7156235,3.1846235,26.42,-1.59,-3.18,0.01,93,247,3.563833475112915,3.563802480697632
8,-0.27634674310684204,-0.9775832891464233,0.19321544468402863,36.7156213,3.184573,26.41,1.66,-2.75,0.0,93,303,3.216627597808838,3.2166213989257812
9,-0.44623124599456787,-0.6297963261604309,0.05159006640315056,36.715669,3.1845208,26.41,5.19,-3.66,0.0,92,323,6.357532978057861,6.357532024383545
10,-0.5049635767936707,-0.6242207884788513,-0.01822621002793312,36.715755,3.1844461,26.42,7.3,-5.06,0.0,92,324,8.889131546020508,8.889128684997559
11,-0.4871003329753876,-0.618780791759491,0.025838175788521767,36.7158769,3.1843398,26.44,7.91,-5.59,0.0,91,324,9.690824508666992,9.690823554992676
12,-0.27704569697380066,-0.6234412789344788,-0.014844208024442196,36.7159805,3.1842477,26.48,7.07,-5.07,0.0,91,324,8.707756042480469,8.70775318145752
13,0.05199306830763817,-0.6911840438842773,-0.07622493803501129,36.7160714,3.1841656,26.48,3.91,-3.24,0.01,91,320,5.081173896789551,5.081156253814697
14,-0.227741539478302,-1.709120750427246,-0.27803871035575867,36.7160965,3.1841157,26.8,-0.41,-3.12,-0.44,90,262,3.179940938949585,3.1482222080230713
15,-0.4244533181190491,-2.1748239994049072,0.004078276921063662,36.7160579,3.1840332,28.29,-4.01,-5.62,-1.18,90,235,7.013914585113525,6.912850856781006
16,-0.49919015169143677,-2.1661534309387207,-0.0227495264261961,36.7159934,3.1839193,30.43,-5.26,-7.62,-1.55,89,235,9.394075393676758,9.26459789276123
17,-0.45068591833114624,-2.165463924407959,0.0410773903131485,36.7159065,3.1837615,33.31,-5.54,-8.09,-1.58,89,235,9.939170837402344,9.812592506408691
18,-0.43664389848709106,-2.1661970615386963,-0.024851230904459953,36.7158312,3.1836226,35.77,-5.55,-8.22,-1.57,88,235,10.047499656677246,9.923288345336914
19,-0.49015185236930847,-2.1650819778442383,-0.008593776263296604,36.7157564,3.1834835,38.24,-5.53,-8.26,-1.58,88,235,10.072394371032715,9.947625160217285
20,-0.424307256937027,-2.1630518436431885,0.010084188543260098,36.7156692,3.1833206,41.14,-5.54,-8.28,-1.59,87,236,10.101773262023926,9.974323272705078
21,-0.4483734667301178,-2.164457082748413,-0.024012776091694832,36.715594,3.1831809,43.63,-5.53,-8.29,-1.6,87,235,10.095038414001465,9.966623306274414
22,-0.45080140233039856,-2.163564682006836,0.03238621726632118,36.7155068,3.1830178,46.53,-5.5,-8.26,-1.62,87,236,10.06637191772461,9.934178352355957
23,-0.42344242334365845,-2.164757013320923,-0.0063336435705423355,36.715432,3.1828783,49.03,-5.51,-8.26,-1.62,86,235,10.069600105285645,9.936930656433105
24,-0.4825696349143982,-2.1664037704467773,-0.021330464631319046,36.7153576,3.1827389,51.53,-5.5,-8.29,-1.62,86,235,10.087431907653809,9.955578804016113
