timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.014388768933713436,0.042009782046079636,-0.016664819791913033,36.7156066,3.18463,25.41,-0.01,0.02,-0.02,96,2,0.04463246837258339,0.034722644835710526
1,-0.040288422256708145,0.037919238209724426,0.10745079815387726,36.7156078,3.184632,25.45,0.3,0.48,-0.02,95,2,0.5755727887153625,0.5749444961547852
2,-0.25813671946525574,1.3700579404830933,-0.0779138132929802,36.7156233,3.1846591,25.41,1.84,2.63,-0.03,95,78,3.2208900451660156,3.2206954956054688
3,-0.28107503056526184,0.9357643127441406,-0.027368854731321335,36.7156564,3.1847179,25.45,2.93,4.13,-0.05,95,53,5.070783615112305,5.070490837097168
4,-0.19098472595214844,0.9335566163063049,0.023991184309124947,36.715699,3.1847915,25.48,3.16,4.38,-0.03,94,53,5.40684175491333,5.4067230224609375
5,0.14245817065238953,0.9385626316070557,0.007125284522771835,36.7157434,3.1848669,25.51,1.93,2.66,0.0,94,53,3.2873032093048096,3.2873034477233887
6,0.34821605682373047,0.5040099024772644,-0.15505167841911316,36.715751,3.1848784,25.5,-1.02,-1.52,0.0,93,28,1.8357324600219727,1.835709810256958
7,-0.07974014431238174,-1.4108940362930298,-0.06829002499580383,36.7157216,3.184825,25.54,-2.24,-3.24,0.0,93,279,3.949838638305664,3.949836015701294
8,-0.09153987467288971,-2.3412859439849854,0.039243798702955246,36.715692,3.1847699,25.53,-1.99,-3.19,0.0,93,225,3.7699644565582275,3.7699573040008545
9,-0.03315126523375511,-1.5071520805358887,0.25893762707710266,36.715678,3.1847179,25.52,0.29,-2.8,0.01,92,273,2.8224432468414307,2.822404384613037
10,-0.44165700674057007,-0.6592456102371216,0.08707166463136673,36.7157175,3.1846609,25.51,4.58,-3.37,0.0,92,322,5.6867451667785645,5.6867451667785645
11,-0.4786333739757538,-0.6297740340232849,0.006781306583434343,36.7157971,3.1845912,25.52,6.94,-4.87,-0.01,91,323,8.487848281860352,8.487842559814453
12,-0.5129573345184326,-0.6214467883110046,0.01717158406972885,36.7159165,3.1844869,25.54,7.87,-5.56,0.0,91,324,9.639256477355957,9.639256477355957
13,-0.32518988847732544,-0.6224449872970581,0.022129928693175316,36.7160218,3.1843936,25.57,7.36,-5.26,-0.01,91,324,9.049471855163574,9.049454689025879
14,-0.018026459962129593,-0.6437263488769531,-0.04283365607261658,36.7161205,3.1843055,25.58,4.62,-3.49,0.04,90,323,5.80092191696167,5.800726890563965
15,-0.05043385922908783,-1.4084525108337402,-0.3080698251724243,36.7161571,3.1842543,25.78,0.45,-2.94,-0.33,90,279,2.994659662246704,2.9762966632843018
16,-0.4354736804962158,-2.13411283493042,-0.03485354408621788,36.7161367,3.1841937,26.78,-3.19,-4.66,-0.96,89,237,5.736433506011963,5.65435266494751
17,-0.4479113817214966,-2.160860538482666,-0.023840192705392838,36.7160683,3.1840731,29.06,-5.08,-7.33,-1.51,89,236,9.05052661895752,8.922279357910156
18,-0.485811710357666,-2.165329694747925,-0.0029666780028492212,36.7159949,3.1839406,31.51,-5.52,-8.04,-1.59,88,235,9.886270523071289,9.75687026977539
19,-0.46845149993896484,-2.165097951889038,0.04151631146669388,36.7159198,3.1838025,33.97,-5.55,-8.2,-1.57,88,235,10.028813362121582,9.905049324035645
20,-0.44778886437416077,-2.1644961833953857,-0.028731295838952065,36.715832,3.1836394,36.84,-5.54,-8.23,-1.58,88,235,10.057421684265137,9.93112564086914
21,-0.4948207437992096,-2.1641855239868164,-0.002858571009710431,36.7157572,3.1835005,39.32,-5.52,-8.21,-1.59,87,236,10.02353572845459,9.896318435668945
22,-0.43081727623939514,-2.1637091636657715,0.0009533312986604869,36.7156702,3.1833383,42.22,-5.51,-8.3,-1.6,87,236,10.100542068481445,9.972461700439453
23,-0.47684380412101746,-2.163128137588501,-0.029138045385479927,36.7155955,3.1831982,44.71,-5.53,-8.3,-1.61,86,236,10.109430313110352,9.979866981506348
24,-0.43959784507751465,-2.1650161743164062,0.03597224876284599,36.7155079,3.1830351,47.63,-5.51,-8.27,-1.62,86,235,10.080063819885254,9.948387145996094
25,-0.43538588285446167,-2.1643717288970947,-0.013581439852714539,36.7154335,3.1828958,50.13,-5.5,-8.28,-1.61,85,236,10.075888633728027,9.945113182067871
26,-0.4885331988334656,-2.1636171340942383,-0.017116324976086617,36.7153588,3.1827557,52.63,-5.52,-8.3,-1.62,85,236,10.105964660644531,9.974701881408691
27,-0.4235549867153168,-2.163933753967285,0.01609649509191513,36.7152714,3.1825922,55.55,-5.52,-8.28,-1.63,84,236,10.091985702514648,9.95882511138916
28,-0.445007860660553,-2.1646320819854736,-0.02692783623933792,36.7151967,3.1824528,58.06,-5.52,-8.3,-1.62,84,235,10.106395721435547,9.974855422973633
29,-0.43040919303894043,-2.1653599739074707,0.034417469054460526,36.7151096,3.1822899,60.98,-5.46,-8.2,-1.61,83,235,9.989949226379395,9.858015060424805
30,-0.17101065814495087,-2.1672823429107666,0.0019863941706717014,36.7150401,3.182161,63.3,-4.53,-6.74,-1.35,83,235,8.242444038391113,8.13073444366455
