timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.008328558877110481,0.012674613855779171,0.02902951091527939,36.7156066,3.18463,28.08,-0.02,0.01,0.11,96,0,0.11582557111978531,0.029690589755773544
1,-0.07238227128982544,0.0091496417298913,0.06726153194904327,36.7156079,3.1846324,27.95,0.33,0.54,0.0,95,0,0.6420661211013794,0.6420446634292603
2,-0.15477025508880615,1.4098535776138306,-0.06829104572534561,36.7156201,3.1846549,27.94,1.49,2.24,-0.05,95,80,2.6986093521118164,2.6980643272399902
3,-0.1265951544046402,0.924502432346344,0.030263490974903107,36.7156495,3.1847096,28.0,2.03,3.02,-0.06,94,52,3.6489250659942627,3.6484005451202393
4,0.16517885029315948,0.9513680338859558,-0.02724442444741726,36.7156752,3.1847558,28.04,1.36,1.95,-0.03,94,54,2.386666774749756,2.3863987922668457
5,0.26182863116264343,0.31668820977211,-0.16704592108726501,36.7156742,3.1847521,28.05,-1.55,-2.31,-0.04,94,18,2.794403314590454,2.7941110134124756
6,-0.11823837459087372,-1.3859868049621582,-0.09529903531074524,36.7156465,3.184702,28.1,-2.3,-3.3,0.0,93,280,4.0306782722473145,4.0306715965271
7,-0.011598728597164154,-2.3580105304718018,0.07063693553209305,36.7156169,3.1846462,28.09,-1.81,-3.26,0.01,93,224,3.7348501682281494,3.7348246574401855
8,-0.24267065525054932,-0.9885504245758057,0.2428857535123825,36.7156122,3.1845865,28.07,1.73,-2.74,0.0,93,303,3.250168561935425,3.250159740447998
9,-0.47923704981803894,-0.6345167756080627,0.001122330198995769,36.7156606,3.1845342,28.07,5.23,-3.66,0.0,92,323,6.397082805633545,6.397080898284912
10,-0.49198201298713684,-0.6168807148933411,0.026297755539417267,36.7157638,3.184445,28.08,7.52,-5.18,-0.01,92,324,9.138364791870117,9.138358116149902
11,-0.47284647822380066,-0.6194594502449036,-0.026715749874711037,36.7158693,3.1843533,28.1,7.92,-5.56,0.0,91,324,9.685633659362793,9.685632705688477
12,-0.25963640213012695,-0.6218293905258179,0.028258850798010826,36.715989,3.184248,28.14,6.8,-4.83,0.0,91,324,8.354398727416992,8.35439682006836
13,0.062086161226034164,-0.6873177289962769,-0.12046360969543457,36.7160644,3.18418,28.13,3.95,-3.25,0.0,91,320,5.1257781982421875,5.125776290893555
14,-0.2128138393163681,-1.7009598016738892,-0.22753477096557617,36.7160901,3.1841297,28.45,-0.35,-3.08,-0.45,90,262,3.137434482574463,3.1049089431762695
