timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.021609244868159294,0.021386099979281425,-0.016015183180570602,36.7156065,3.18463,24.7,-0.01,0.01,-0.12,96,1,0.12285958230495453,0.025542112067341805
1,-0.0198082122951746,0.023521974682807922,0.11586645990610123,36.7156076,3.1846326,24.76,0.24,0.58,-0.07,95,1,0.6414359211921692,0.6374565958976746
2,-0.26662740111351013,1.6103078126907349,-0.10911543667316437,36.7156167,3.1846575,24.79,1.18,2.65,-0.08,95,92,2.905449151992798,2.9043049812316895
3,-0.22864407300949097,0.9742290377616882,0.005828439258038998,36.715643,3.1847287,24.78,1.96,4.28,-0.01,95,55,4.7104411125183105,4.710415840148926
4,-0.09260386228561401,1.0994319915771484,0.02543221414089203,36.7156706,3.1848015,24.79,1.98,4.17,-0.02,94,62,4.623277187347412,4.623231887817383
5,0.3147216737270355,1.2864335775375366,0.11123127490282059,36.7156923,3.18486,24.8,0.2,0.89,-0.04,94,73,0.9197100400924683,0.9183554649353027
6,-0.05835576355457306,2.906580686569214,0.20437327027320862,36.7156793,3.1848405,24.83,-1.91,-2.7,0.0,93,166,3.318812370300293,3.3188095092773438
7,-0.10386895388364792,-1.9243654012680054,-0.015200730413198471,36.7156452,3.1847779,24.82,-2.25,-3.26,-0.07,93,249,3.9650721549987793,3.9643983840942383
8,-0.06189868599176407,-1.928109049797058,0.13766902685165405,36.7156199,3.1847231,24.82,-1.14,-3.12,0.04,93,249,3.3278777599334717,3.3275904655456543
9,-0.28831222653388977,-0.7890381217002869,0.14970487356185913,36.7156258,3.1846743,24.79,2.31,-2.79,0.0,92,314,3.6325528621673584,3.632551908493042
10,-0.5144051909446716,-0.6147648096084595,-0.007318397983908653,36.7156806,3.1846195,24.79,5.62,-3.93,0.01,92,324,6.871005535125732,6.870994567871094
11,-0.48049214482307434,-0.6182868480682373,0.003960782196372747,36.7157876,3.1845265,24.8,7.61,-5.29,0.0,91,324,9.280614852905273,9.280610084533691
12,-0.4803084433078766,-0.6233530640602112,0.017831185832619667,36.7159108,3.1844184,24.82,7.84,-5.57,0.0,91,324,9.618647575378418,9.618646621704102
13,-0.1801554411649704,-0.6236437559127808,0.01807323656976223,36.7160101,3.1843305,24.86,6.48,-4.62,0.0,91,324,7.965169906616211,7.9651689529418945
14,0.047089602798223495,-0.7495747804641724,-0.15443897247314453,36.7160791,3.1842665,24.85,3.3,-3.1,-0.04,90,317,4.538722038269043,4.538518905639648
15,-0.3142326772212982,-2.0662920475006104,-0.16088642179965973,36.7160921,3.1842064,25.46,-1.69,-3.62,-0.66,90,241,4.05792760848999,4.003283977508545
16,-0.49989181756973267,-2.182673215866089,0.02994467131793499,36.7160495,3.184127,26.95,-4.29,-6.02,-1.26,89,234,7.504384994506836,7.396189212799072
17,-0.4565851390361786,-2.1660587787628174,0.027626274153590202,36.7159822,3.1840081,29.17,-5.36,-7.76,-1.59,89,235,9.568751335144043,9.434819221496582
18,-0.4858669638633728,-2.1665303707122803,-0.014410807751119137,36.7158948,3.1838496,32.06,-5.5,-8.14,-1.58,88,235,9.958788871765137,9.832428932189941
19,-0.4855092167854309,-2.1650426387786865,0.026986941695213318,36.7158199,3.1837107,34.52,-5.54,-8.26,-1.58,88,235,10.079060554504395,9.95422649383545
20,-0.43496227264404297,-2.163541793823242,-0.025062914937734604,36.7157322,3.1835473,37.4,-5.53,-8.27,-1.6,87,236,10.086841583251953,9.95823860168457
21,-0.49018898606300354,-2.1622555255889893,-0.02714177966117859,36.7156575,3.1834081,39.89,-5.52,-8.22,-1.6,87,236,10.03498649597168,9.90568733215332
