timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.021495671942830086,-0.034001439809799194,-0.006547183264046907,36.7156065,3.18463,29.13,-0.01,0.02,0.01,96,358,0.03155336529016495,0.025143392384052277
1,-0.019367190077900887,-0.025382690131664276,0.10793996602296829,36.7156078,3.1846328,29.0,0.29,0.59,-0.05,95,358,0.6681856513023376,0.6662127375602722
2,-0.2432326376438141,1.595477819442749,-0.1055145412683487,36.715618,3.1846577,29.05,1.32,2.55,-0.08,95,91,2.8821840286254883,2.8807878494262695
3,-0.21686474978923798,0.9273840188980103,0.019596852362155914,36.7156465,3.1847244,29.07,2.1,3.96,-0.03,94,53,4.495581150054932,4.495455741882324
4,-0.051684893667697906,1.045640468597412,0.012437216006219387,36.7156756,3.1847912,29.07,2.03,3.78,-0.02,94,59,4.297239780426025,4.29718017578125
5,0.3514258563518524,1.3285629749298096,0.14766442775726318,36.7156953,3.1848377,29.09,-0.12,0.13,-0.05,94,76,0.19010455906391144,0.18283838033676147
6,-0.07440564781427383,2.9030635356903076,0.17820914089679718,36.7156787,3.1848094,29.11,-2.04,-2.9,0.04,93,166,3.5513486862182617,3.5510976314544678
7,-0.13566471636295319,-1.9494472742080688,-0.005848537664860487,36.7156493,3.1847556,29.11,-2.25,-3.26,-0.07,93,248,3.971895217895508,3.971212863922119
8,-0.04729330167174339,-1.8239576816558838,0.18725328147411346,36.7156213,3.1846919,29.1,-0.78,-3.06,0.03,93,255,3.159712791442871,3.15954852104187
9,-0.33004796504974365,-0.695221483707428,0.09068530797958374,36.7156342,3.1846435,29.07,2.88,-2.87,0.0,92,320,4.071259498596191,4.071258544921875
10,-0.48340851068496704,-0.6169933676719666,0.04392659664154053,36.7157089,3.1845736,29.08,6.35,-4.45,0.0,92,324,7.7598876953125,7.7598876953125
11,-0.4878248870372772,-0.616627037525177,-0.027511024847626686,36.7158059,3.1844896,29.09,7.76,-5.37,0.0,91,324,9.445648193359375,9.445646286010742
12,-0.48473256826400757,-0.6201128959655762,-0.01400266494601965,36.7159123,3.1843964,29.11,7.83,-5.56,0.0,91,324,9.608546257019043,9.608542442321777
13,-0.13173918426036835,-0.6246973872184753,-0.014618922956287861,36.7160258,3.1842956,29.15,6.11,-4.37,0.01,91,324,7.522001266479492,7.521975994110107
14,0.054304350167512894,-0.8346256017684937,-0.1553059071302414,36.7160881,3.1842355,29.16,2.71,-2.98,-0.09,90,312,4.0413312911987305,4.040141582489014
15,-0.37750670313835144,-2.1119773387908936,-0.13111211359500885,36.7160914,3.1841734,29.9,-2.19,-3.91,-0.76,90,239,4.553948402404785,4.4897966384887695
16,-0.47206369042396545,-2.1723122596740723,0.04120189696550369,36.7160441,3.184088,31.54,-4.5,-6.38,-1.33,89,235,7.9336724281311035,7.819886684417725
17,-0.4410402774810791,-2.165604829788208,-0.008194572292268276,36.7159748,3.1839652,33.83,-5.46,-7.87,-1.6,89,235,9.719115257263184,9.586464881896973
18,-0.4828934669494629,-2.165639877319336,0.028682081028819084,36.7158869,3.1838056,36.7,-5.51,-8.17,-1.58,88,235,9.985482215881348,9.858305931091309
19,-0.43286868929862976,-2.163991928100586,0.027841588482260704,36.7158118,3.1836662,39.15,-5.51,-8.24,-1.6,88,236,10.048599243164062,9.919928550720215
20,-0.451917827129364,-2.162726402282715,-0.03164618834853172,36.7157373,3.1835274,41.64,-5.51,-8.26,-1.6,88,236,10.060554504394531,9.932381629943848
