timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.0038957728538662195,0.04051607474684715,-0.02205756865441799,36.7156067,3.1846301,24.31,-0.02,0.01,-0.15,96,2,0.1571095585823059,0.03062119521200657
1,-0.07067044824361801,0.036404967308044434,0.1013176292181015,36.7156084,3.1846317,24.39,0.44,0.41,-0.07,95,2,0.6156768202781677,0.6115393042564392
2,-0.1883728802204132,0.7967495918273926,0.01703915186226368,36.7156294,3.1846531,24.42,2.15,1.81,-0.03,95,45,2.813512086868286,2.813321352005005
3,-0.11082533001899719,0.7076588273048401,-0.034596242010593414,36.7156625,3.1846879,24.41,2.6,2.14,-0.01,95,40,3.37754225730896,3.3775272369384766
4,0.18828105926513672,0.5591307282447815,-0.04106222465634346,36.7156935,3.1847174,24.4,1.48,0.85,0.0,94,32,1.7126636505126953,1.7126563787460327
5,-0.16613849997520447,-1.2601438760757446,-0.2094445675611496,36.7156892,3.1846951,24.42,-1.88,-2.84,0.0,94,287,3.4114575386047363,3.4114441871643066
6,-0.11733914911746979,-2.4269583225250244,0.01393522135913372,36.715659,3.1846404,24.41,-2.36,-3.39,-0.07,93,220,4.13900089263916,4.138337135314941
7,0.012607676908373833,-1.8992747068405151,0.1925053596496582,36.7156282,3.1845745,24.41,-0.94,-3.12,0.03,93,244,3.491659164428711,3.4914426803588867
8,-0.37308645248413086,-0.7102972865104675,0.1003563180565834,36.7156397,3.1845254,24.39,2.86,-2.88,0.0,93,319,4.064642429351807,4.064642906188965
9,-0.4824879765510559,-0.6070525646209717,0.03161376714706421,36.715701,3.1844676,24.39,6.02,-4.16,0.0,92,325,7.328892707824707,7.328887462615967
10,-0.4881645739078522,-0.6133835911750793,-0.020366240292787552,36.7157951,3.1843866,24.41,7.67,-5.28,0.0,92,324,9.317933082580566,9.31793212890625
11,-0.4672020673751831,-0.6166764497756958,0.022674107924103737,36.7159194,3.1842784,24.42,7.88,-5.54,0.0,91,324,9.641674041748047,9.64167308807373
12,-0.16592921316623688,-0.6219230890274048,-0.025306707248091698,36.7160338,3.1841775,24.46,6.19,-4.41,0.02,91,324,7.605449676513672,7.605417251586914
13,0.0763312503695488,-0.8232982754707336,-0.14488252997398376,36.7160971,3.1841168,24.47,2.8,-3.0,-0.08,91,312,4.111654281616211,4.110679626464844
14,-0.3382502496242523,-2.0403099060058594,-0.18631316721439362,36.7161056,3.1840657,25.02,-1.56,-3.55,-0.63,90,243,3.9310173988342285,3.8794023990631104
15,-0.44226986169815063,-2.173063278198242,0.0302643533796072,36.7160546,3.1839704,26.82,-4.48,-6.34,-1.33,90,235,7.8869242668151855,7.773427486419678
16,-0.4703647792339325,-2.1667585372924805,-0.027784312143921852,36.7159857,3.1838483,29.1,-5.45,-7.84,-1.59,89,235,9.688278198242188,9.555685997009277
17,-0.49559101462364197,-2.166614294052124,0.008940097875893116,36.7159104,3.183712,31.57,-5.53,-8.15,-1.57,89,235,9.980583190917969,9.855059623718262
18,-0.42602476477622986,-2.163440227508545,-0.005795718170702457,36.7158229,3.1835496,34.44,-5.53,-8.23,-1.58,88,236,10.052108764648438,9.926070213317871
19,-0.4631398618221283,-2.1639697551727295,-0.03620797023177147,36.7157479,3.1834102,36.91,-5.53,-8.25,-1.59,88,236,10.069305419921875,9.942275047302246
20,-0.44417116045951843,-2.1646885871887207,0.03561563044786453,36.7156607,3.1832475,39.8,-5.5,-8.24,-1.61,87,235,10.04539680480957,9.915266990661621
21,-0.42409268021583557,-2.1641457080841064,-0.0030356638599187136,36.7155859,3.183108,42.29,-5.52,-8.27,-1.61,87,236,10.083893775939941,9.952945709228516
22,-0.4875989854335785,-2.1650795936584473,0.026248741894960403,36.715499,3.1829455,45.2,-5.51,-8.29,-1.62,87,235,10.089179039001465,9.956817626953125
23,-0.4802401065826416,-2.1654794216156006,0.0339546799659729,36.7154366,3.1828289,47.28,-5.52,-8.3,-1.63,86,235,10.111987113952637,9.978667259216309
