timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.0003839127894025296,-0.020103629678487778,-0.026851164177060127,36.7156064,3.1846302,11.45,0.0,0.0,-0.63,98,358,0.6362214088439941,0.0017736408626660705
1,-0.07546228170394897,-0.02369311824440956,0.11344205588102341,36.7156078,3.184632,11.91,0.39,0.41,-0.11,97,358,0.5827630162239075,0.5707070231437683
2,-0.2109501212835312,1.1343348026275635,-0.041497208178043365,36.7156265,3.1846558,11.99,2.07,2.1,0.01,97,64,2.9522197246551514,2.952159881591797
3,-0.11248115450143814,0.8168611526489258,-0.027536947280168533,36.7156593,3.1846974,11.89,2.58,2.64,0.05,97,46,3.6967101097106934,3.696242332458496
4,0.20957911014556885,0.7411959171295166,-0.012633766047656536,36.7156966,3.1847433,11.77,1.55,1.41,0.03,96,42,2.1002039909362793,2.099915027618408
5,-0.028093932196497917,-0.685382068157196,-0.31667330861091614,36.7156984,3.1847368,11.75,-1.42,-2.23,-0.01,96,320,2.6505138874053955,2.650473117828369
6,-0.12040164321660995,-2.209135055541992,0.018016377463936806,36.7156709,3.1846862,11.72,-2.35,-3.29,-0.04,95,233,4.051111221313477,4.050899028778076
7,-0.03875528648495674,-2.018216848373413,0.13451328873634338,36.7156368,3.1846202,11.76,-1.66,-3.19,0.03,95,244,3.5988235473632812,3.5986597537994385
8,-0.2571509778499603,-0.9969207644462585,0.19842061400413513,36.7156337,3.1845697,11.72,1.61,-2.75,0.0,95,302,3.196039915084839,3.1960384845733643
9,-0.4585501253604889,-0.6107349991798401,0.02383006364107132,36.7156927,3.1845073,11.72,5.63,-3.91,0.0,94,325,6.861363887786865,6.861364364624023
10,-0.5214089751243591,-0.6153417229652405,-0.027951020747423172,36.7157833,3.1844294,11.74,7.5,-5.17,0.0,94,324,9.117501258850098,9.117496490478516
11,-0.46249720454216003,-0.6168885827064514,0.029711494222283363,36.7159067,3.184322,11.76,7.91,-5.57,0.0,93,324,9.682321548461914,9.682321548461914
12,-0.2465987354516983,-0.6212858557701111,-0.021792050451040268,36.716009,3.1842318,11.8,6.87,-4.88,0.0,93,324,8.431042671203613,8.431039810180664
13,0.08461856842041016,-0.7420136332511902,-0.1076994314789772,36.7160942,3.1841541,11.8,3.4,-3.1,-0.02,93,317,4.61007833480835,4.609996795654297
14,-0.29758420586586,-1.8953802585601807,-0.23403231799602509,36.7161113,3.1841043,12.22,-0.98,-3.3,-0.53,92,251,3.48626971244812,3.444837808609009
15,-0.45285457372665405,-2.1724677085876465,0.03901732340455055,36.7160757,3.1840322,13.55,-3.93,-5.53,-1.16,92,235,6.891820430755615,6.79188346862793
16,-0.4861333668231964,-2.1668448448181152,-0.03199326992034912,36.7159998,3.1838976,16.08,-5.34,-7.74,-1.57,91,235,9.543664932250977,9.413090705871582
17,-0.48848727345466614,-2.166853427886963,0.024657493457198143,36.715925,3.183762,18.55,-5.51,-8.1,-1.57,91,235,9.931857109069824,9.805855751037598
18,-0.4424075484275818,-2.1618573665618896,0.02587142586708069,36.7158501,3.1836234,20.99,-5.56,-8.23,-1.58,90,236,10.060443878173828,9.934517860412598
19,-0.4788885712623596,-2.165236473083496,-0.018502352759242058,36.7157622,3.1834605,23.88,-5.55,-8.25,-1.59,90,235,10.077741622924805,9.9507417678833
