timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.0017860514344647527,0.016310136765241623,-0.02206539176404476,36.7156066,3.18463,21.39,-0.02,0.02,-0.04,96,0,0.056276679039001465,0.03864261880517006
1,-0.064925417304039,0.009846662171185017,0.09532609581947327,36.7156079,3.1846314,21.33,0.35,0.36,-0.02,95,0,0.5129722356796265,0.5125161409378052
2,-0.24393333494663239,0.9690118432044983,-0.03227897733449936,36.7156266,3.1846522,21.37,2.18,1.95,-0.04,95,55,2.9348647594451904,2.934504747390747
3,-0.1730220764875412,0.7525585293769836,-0.03820343315601349,36.7156638,3.1846938,21.38,3.15,2.77,-0.02,95,43,4.204923152923584,4.204851150512695
4,0.026949716731905937,0.7174866795539856,0.018588721752166748,36.7157142,3.1847483,21.38,2.86,2.45,-0.01,94,41,3.7755544185638428,3.775536298751831
5,0.25393396615982056,0.14321587979793549,-0.2409786880016327,36.7157386,3.1847695,21.41,0.17,-0.47,-0.04,94,8,0.5122247338294983,0.5106378793716431
6,-0.13532495498657227,-1.525389552116394,-0.1338195502758026,36.7157225,3.1847351,21.41,-2.22,-3.13,0.04,93,272,3.8383078575134277,3.8380212783813477
7,-0.10109426826238632,-2.156031370162964,0.04370691627264023,36.7156857,3.1846693,21.43,-2.27,-3.31,-0.03,93,236,4.021656036376953,4.021543502807617
8,-0.02952994406223297,-1.7136611938476562,0.18083202838897705,36.7156649,3.1846148,21.39,-0.35,-2.98,0.03,93,261,3.0098133087158203,3.0096170902252197
9,-0.38117313385009766,-0.6527330279350281,0.0753682553768158,36.7156942,3.184558,21.38,4.09,-3.16,0.0,92,322,5.170543670654297,5.170542240142822
10,-0.5365117788314819,-0.6225579977035522,-0.005023333244025707,36.715769,3.1844924,21.38,6.76,-4.67,0.0,92,324,8.22355842590332,8.22355842590332
11,-0.4601856470108032,-0.6173482537269592,0.016205279156565666,36.7158873,3.18439,21.41,7.88,-5.52,0.0,91,324,9.582484245300293,9.582484245300293
12,-0.39760562777519226,-0.6205639243125916,-0.024512095376849174,36.7159936,3.1842968,21.43,7.63,-5.39,0.0,91,324,9.343121528625488,9.343119621276855
13,-0.10930544883012772,-0.6223814487457275,0.012636545114219189,36.7160865,3.1842149,21.46,5.73,-4.07,0.04,91,324,7.030869960784912,7.030721664428711
14,0.0004901611828245223,-1.1445386409759521,-0.28570425510406494,36.7161454,3.1841502,21.56,1.25,-2.88,-0.23,90,294,3.151505947113037,3.1426079273223877
15,-0.3586590588092804,-2.131399393081665,-0.0530645027756691,36.716134,3.184094,22.41,-2.7,-4.24,-0.86,90,237,5.102566242218018,5.029269695281982
16,-0.5181766748428345,-2.161559820175171,-0.004769263323396444,36.7160709,3.1839825,24.54,-4.91,-7.08,-1.45,89,235,8.364936828613281,8.247194290161133
17,-0.45998868346214294,-2.1627914905548096,0.026507027447223663,36.7159984,3.1838518,26.93,-5.51,-8.0,-1.61,89,236,9.852611541748047,9.7199125289917
18,-0.42633551359176636,-2.16481614112854,-0.0006284962873905897,36.7159232,3.1837142,29.4,-5.53,-8.15,-1.57,88,235,9.982767105102539,9.857346534729004
19,-0.49626922607421875,-2.1632301807403564,0.008642911911010742,36.7158358,3.1835519,32.28,-5.54,-8.27,-1.57,88,236,10.082658767700195,9.958203315734863
