timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,0.00015171263657975942,0.040926795452833176,0.03233936429023743,36.7156067,3.1846299,19.76,-0.03,0.02,0.05,96,2,0.06393036246299744,0.039171960204839706
1,-0.06664273142814636,0.03705338016152382,0.056634571403265,36.7156079,3.1846323,19.72,0.33,0.52,0.0,95,2,0.6222413182258606,0.6222113370895386
2,-0.19515027105808258,1.328938364982605,-0.06066395714879036,36.7156204,3.1846532,19.69,1.56,2.21,-0.02,95,76,2.7083117961883545,2.7081589698791504
3,-0.1665814369916916,0.9439377188682556,0.019943181425333023,36.7156527,3.1847099,19.74,2.34,3.29,-0.04,95,54,4.04249382019043,4.042266368865967
4,0.041236571967601776,0.9287086129188538,-0.020048748701810837,36.7156846,3.1847644,19.77,2.11,2.84,-0.02,94,53,3.5471837520599365,3.5470943450927734
5,0.36011379957199097,0.562576949596405,-0.11876434832811356,36.7156997,3.1847872,19.77,-0.74,-1.18,0.0,94,32,1.4007283449172974,1.4007246494293213
6,-0.09668853133916855,-1.0609325170516968,-0.16760383546352386,36.7156773,3.184746,19.81,-2.2,-3.21,-0.02,93,299,3.898301601409912,3.8982088565826416
7,-0.07181946933269501,-2.419846534729004,0.05912376567721367,36.7156467,3.1846901,19.8,-2.2,-3.26,0.0,93,221,3.9426651000976562,3.9426536560058594
8,-0.05003438889980316,-1.5448285341262817,0.28329336643218994,36.7156265,3.1846279,19.78,0.19,-2.85,0.01,93,271,2.85837721824646,2.8583426475524902
9,-0.40124812722206116,-0.657621443271637,0.047732263803482056,36.7156555,3.1845798,19.78,4.0,-3.12,0.0,92,322,5.079367637634277,5.079365253448486
10,-0.4939415454864502,-0.6250330209732056,0.039135776460170746,36.7157447,3.1845017,19.78,6.96,-4.84,-0.01,92,324,8.480544090270996,8.480531692504883
11,-0.4653463363647461,-0.6181506514549255,-0.025655873119831085,36.7158469,3.1844129,19.8,7.85,-5.52,0.0,91,324,9.60543441772461,9.605433464050293
12,-0.422667533159256,-0.620323657989502,-0.005638639908283949,36.7159532,3.1843196,19.83,7.62,-5.39,0.0,91,324,9.3388671875,9.338861465454102
13,-0.02029118686914444,-0.6258673667907715,-0.028817402198910713,36.7160589,3.1842263,19.86,5.28,-3.8,0.05,91,324,6.512241840362549,6.511995315551758
14,0.005112648010253906,-1.1148775815963745,-0.2555215060710907,36.7161065,3.1841726,19.96,1.37,-2.86,-0.22,90,296,3.18818998336792,3.1805801391601562
15,-0.4041062891483307,-2.1317567825317383,-0.09223540127277374,36.7160902,3.1841046,21.01,-3.11,-4.61,-0.94,90,237,5.6455078125,5.565625190734863
16,-0.5085275173187256,-2.1589596271514893,0.02574578858911991,36.7160339,3.1840058,22.89,-4.87,-7.03,-1.45,89,236,8.676871299743652,8.55479621887207
17,-0.4258538782596588,-2.1655759811401367,-0.010360664688050747,36.715949,3.1838533,25.69,-5.55,-8.04,-1.6,89,235,9.905524253845215,9.774307250976562
18,-0.48099738359451294,-2.1644184589385986,-0.020518124103546143,36.7158738,3.183715,28.16,-5.52,-8.18,-1.56,88,235,10.00024700164795,9.876336097717285
19,-0.47714295983314514,-2.1625192165374756,0.028122929856181145,36.715799,3.1835757,30.63,-5.53,-8.24,-1.58,88,236,10.051899909973145,9.926852226257324
20,-0.4375166594982147,-2.167816638946533,-0.01800738088786602,36.7157114,3.1834133,33.52,-5.56,-8.26,-1.59,88,235,10.085850715637207,9.959378242492676
21,-0.4880560040473938,-2.1658620834350586,-0.009121944196522236,36.7156365,3.1832738,36.01,-5.52,-8.29,-1.59,87,235,10.096056938171387,9.969108581542969
22,-0.44002360105514526,-2.163341760635376,0.031300198286771774,36.7155496,3.183111,38.92,-5.52,-8.3,-1.6,87,236,10.101263999938965,9.972402572631836
23,-0.4448973536491394,-2.1643295288085938,-0.02707100473344326,36.7154749,3.182971,41.42,-5.53,-8.3,-1.61,86,236,10.104218482971191,9.974798202514648
24,-0.4929135739803314,-2.1662161350250244,-0.005413677077740431,36.7153999,3.1828313,43.92,-5.53,-8.29,-1.61,86,235,10.102484703063965,9.972405433654785
25,-0.42239025235176086,-2.165524482727051,0.021824343129992485,36.7153126,3.1826681,46.83,-5.51,-8.29,-1.62,85,235,10.094222068786621,9.96187973022461
26,-0.44350147247314453,-2.1648223400115967,-0.021912405267357826,36.7152379,3.1825281,49.33,-5.5,-8.29,-1.63,85,235,10.091028213500977,9.957616806030273
27,-0.46573665738105774,-2.1637990474700928,0.03119749203324318,36.7151509,3.182365,52.25,-5.5,-8.27,-1.63,84,236,10.078351020812988,9.944266319274902
28,-0.4189072251319885,-2.164846181869507,0.011294418945908546,36.7150761,3.1822256,54.76,-5.52,-8.28,-1.63,84,235,10.090523719787598,9.95711612701416
29,-0.2671411335468292,-2.1681604385375977,-0.02417406067252159,36.7150046,3.1820928,57.15,-4.81,-7.19,-1.43,84,235,8.773713111877441,8.655621528625488
30,-0.033117081969976425,-2.160231590270996,0.02780011296272278,36.7149433,3.1819781,59.11,-2.93,-4.47,-0.67,83,236,5.391099452972412,5.349129676818848
31,-0.1608514040708542,-2.1196887493133545,-0.004791919607669115,36.7149102,3.1819122,59.71,-2.2,-3.71,-0.16,83,238,4.321800231933594,4.3187479972839355
32,-0.12634043395519257,-2.101728677749634,-0.0043005263432860374,36.7148771,3.1818406,59.76,-2.08,-3.69,-0.01,82,239,4.245399475097656,4.245380878448486
33,-0.03214242681860924,-2.103538751602173,-0.002992881229147315,36.7148501,3.1817818,59.75,-1.74,-3.06,0.04,82,239,3.522688388824463,3.5224480628967285
34,0.04753496125340462,-2.2941887378692627,-0.03639456629753113,36.7148306,3.1817441,59.02,-1.22,-1.46,1.05,82,228,2.179378032684326,1.9096598625183105
35,-0.048039283603429794,-2.474952220916748,0.02729119546711445,36.7148132,3.1817248,56.47,-1.02,-0.79,1.44,81,218,1.9432224035263062,1.2992362976074219
36,-0.018567165359854698,-2.4715545177459717,-0.020095180720090866,36.7147992,3.1817117,54.23,-1.04,-0.82,1.41,81,218,1.946742057800293,1.3325918912887573
37,-0.017530756071209908,-2.4694674015045166,0.024472743272781372,36.7147825,3.1816951,51.61,-1.06,-0.88,1.43,81,218,1.9888616800308228,1.3817646503448486
38,-0.050902292132377625,-2.469867706298828,-0.0207049697637558,36.7147679,3.1816805,49.37,-1.08,-0.87,1.43,80,218,2.0005381107330322,1.3908209800720215
39,-0.03042769804596901,-2.4692740440368652,0.02848297730088234,36.7147534,3.181666,47.13,-1.06,-0.87,1.44,80,218,1.9986602067947388,1.3805053234100342
40,-0.0631725862622261,-2.469862937927246,0.00921377632766962,36.7147364,3.1816489,44.51,-1.06,-0.89,1.45,79,218,2.009953260421753,1.3896305561065674
41,-0.008866407908499241,-2.469381809234619,0.005105809308588505,36.7147218,3.1816342,42.27,-1.07,-0.88,1.45,79,218,2.0169167518615723,1.3943970203399658
42,-0.04209229350090027,-2.470008134841919,0.03011125512421131,36.7147048,3.181617,39.65,-1.06,-0.88,1.46,79,218,2.014765501022339,1.3829412460327148
43,-0.016426611691713333,-2.4692091941833496,-0.015019822865724564,36.7146902,3.1816023,37.41,-1.06,-0.88,1.47,78,218,2.0233945846557617,1.3847960233688354
44,-0.05072438344359398,-2.469878911972046,0.028011608868837357,36.7146756,3.1815876,35.16,-1.07,-0.88,1.47,78,218,2.0300469398498535,1.3929678201675415
45,-0.05202867090702057,-2.469196081161499,-0.02098560705780983,36.7146586,3.1815704,32.53,-1.07,-0.88,1.47,78,218,2.025486946105957,1.3886630535125732
46,-0.01890678144991398,-2.4696056842803955,0.026130281388759613,36.714644,3.1815557,30.28,-1.06,-0.89,1.47,77,218,2.0231497287750244,1.3857933282852173
47,-0.06136055663228035,-2.469623565673828,0.006549302022904158,36.714627,3.1815385,27.66,-1.06,-0.88,1.47,77,218,2.0224554538726807,1.3861006498336792
48,-0.009941774420440197,-2.4693288803100586,0.0003945862117689103,36.7146125,3.1815239,25.4,-1.06,-0.88,1.46,77,218,2.0152060985565186,1.3800678253173828
49,-0.038007188588380814,-2.46990704536438,0.03162781894207001,36.7145955,3.1815067,22.78,-1.06,-0.88,1.46,76,218,2.0201971530914307,1.3875495195388794
50,-0.11214561015367508,-3.029139280319214,-0.13547977805137634,36.7145776,3.1814946,20.61,-1.77,-0.27,1.19,76,186,2.1565101146698,1.7978944778442383
51,-0.24132008850574493,2.668365716934204,0.0003667418204713613,36.7145433,3.1815058,19.77,-3.33,1.59,0.0,75,152,3.698335886001587,3.698333740234375
52,-0.1836022585630417,2.6722702980041504,-0.02269905060529709,36.7144826,3.1815436,19.88,-4.0,2.05,0.02,75,153,4.500406265258789,4.500354766845703
53,-0.0088780103251338,2.941035747528076,0.19741137325763702,36.7144298,3.1815717,19.82,-3.58,0.73,0.05,75,168,3.6607697010040283,3.6603057384490967
54,-0.4206789433956146,-2.210859537124634,0.12438987195491791,36.7143801,3.1815454,19.8,-2.99,-3.72,0.02,74,233,4.784179210662842,4.784125804901123
55,-0.45641133189201355,-2.1473803520202637,0.014726189896464348,36.7143325,3.1814563,19.8,-4.19,-6.61,0.01,74,236,7.8274126052856445,7.8274054527282715
56,-0.4553447961807251,-2.1516644954681396,-0.036509331315755844,36.7142696,3.1813337,19.81,-4.95,-7.65,0.0,73,236,9.115062713623047,9.115062713623047
57,-0.32386186718940735,-2.156954765319824,0.031159503385424614,36.7141914,3.1811844,19.84,-4.74,-7.24,0.0,73,236,8.658659934997559,8.658658027648926
58,-0.22002793848514557,-2.1495275497436523,-0.009755331091582775,36.7141327,3.1810717,19.83,-3.88,-6.05,0.03,73,236,7.1943159103393555,7.194231033325195
59,-0.2569541931152344,-2.1157009601593018,0.04175028204917908,36.7140768,3.1809585,19.81,-3.35,-5.65,0.01,72,238,6.572196006774902,6.572169303894043
60,-0.27151617407798767,-2.100243091583252,-0.016384419053792953,36.7140327,3.1808636,19.81,-3.21,-5.66,0.01,72,239,6.516143798828125,6.516124725341797
61,-0.21041637659072876,-2.100590705871582,0.025584546849131584,36.7139893,3.1807687,19.81,-3.09,-5.43,0.0,71,239,6.260149955749512,6.260149002075195
62,0.12520843744277954,-2.1006343364715576,-0.021839968860149384,36.713949,3.1806811,19.79,-1.7,-2.97,0.04,71,239,3.4325833320617676,3.432337999343872
63,0.1332923024892807,-2.100029945373535,0.027595404535531998,36.7139367,3.1806541,19.79,-0.24,-0.43,-0.01,71,239,0.5026125311851501,0.5022466778755188
64,-0.034151315689086914,-2.102581024169922,0.06438988447189331,36.7139374,3.1806549,19.77,0.2,0.06,0.03,70,239,0.2156134843826294,0.2120414674282074
