timestamp,pitch,yaw,roll,lat,lon,alt,velocity_x,velocity_y,velocity_z,battery,heading,airspeed,groundspeed
0,-0.01647401973605156,-0.021205931901931763,0.022964557632803917,36.7156067,3.1846299,20.15,-0.03,0.02,0.04,96,358,0.06522850692272186,0.04826429858803749
1,-0.0583692342042923,-0.010402018204331398,0.08324123919010162,36.715608,3.1846326,20.11,0.36,0.6,0.0,95,359,0.7101426720619202,0.7101318836212158
2,-0.19303089380264282,1.449549674987793,-0.0780138298869133,36.7156209,3.1846569,20.08,1.65,2.42,-0.02,95,83,2.938610792160034,2.9384701251983643
3,-0.16520673036575317,0.9208499789237976,0.023994021117687225,36.7156541,3.1847168,20.13,2.32,3.39,-0.03,95,52,4.118855953216553,4.118690490722656
4,0.08652305603027344,0.9446499943733215,-0.008363396860659122,36.715685,3.1847718,20.15,1.92,2.76,-0.01,94,54,3.363018035888672,3.3629634380340576
5,0.34629321098327637,0.6976571679115295,-0.06082111969590187,36.7156951,3.1847882,20.14,-1.02,-1.54,0.0,94,39,1.8488540649414062,1.8488332033157349
6,-0.08278874307870865,-1.0509644746780396,-0.1635315716266632,36.7156709,3.1847442,20.19,-2.23,-3.23,-0.01,93,299,3.9364426136016846,3.9364025592803955
7,-0.059143420308828354,-2.424398422241211,0.0739428699016571,36.7156406,3.1846888,20.19,-2.15,-3.28,0.01,93,221,3.9283673763275146,3.928337335586548
8,-0.09497519582509995,-1.3991634845733643,0.2879781424999237,36.7156239,3.1846267,20.16,0.57,-2.8,0.01,93,279,2.8630974292755127,2.8630707263946533
9,-0.40811818838119507,-0.655765175819397,0.043084654957056046,36.7156579,3.1845778,20.16,4.33,-3.23,0.0,92,322,5.412039279937744,5.412038803100586
10,-0.5413429141044617,-0.6241363286972046,0.020424848422408104,36.715735,3.1845106,20.16,6.86,-4.74,0.0,92,324,8.344388961791992,8.34438705444336
11,-0.4592934846878052,-0.6188501715660095,-0.017108801752328873,36.715854,3.1844076,20.18,7.89,-5.53,0.0,91,324,9.641879081726074,9.641878128051758
12,-0.3997824788093567,-0.6190858483314514,-0.016506394371390343,36.7159601,3.1843145,20.21,7.5,-5.3,-0.02,91,324,9.193075180053711,9.193048477172852
13,0.0014227729989215732,-0.6313337087631226,-0.04494865983724594,36.7160624,3.184224,20.22,4.98,-3.63,0.04,91,323,6.167158603668213,6.167006492614746
14,-0.042891182005405426,-1.2409991025924683,-0.2711107134819031,36.7161047,3.1841714,20.37,0.93,-2.88,-0.28,90,288,3.0437493324279785,3.030773162841797
15,-0.41288769245147705,-2.1390597820281982,-0.08335089683532715,36.7160827,3.1841002,21.53,-3.36,-4.79,-1.01,90,237,5.943653106689453,5.8572096824646
16,-0.5128852128982544,-2.1620779037475586,0.02232898212969303,36.7160244,3.1839982,23.48,-5.0,-7.17,-1.48,89,236,8.878548622131348,8.753632545471191
17,-0.4336366355419159,-2.163531541824341,0.03196922317147255,36.7159514,3.183867,25.9,-5.53,-8.04,-1.61,89,236,9.89291000366211,9.760611534118652
18,-0.4811566472053528,-2.164856195449829,-0.01956755667924881,36.7158636,3.183706,28.77,-5.54,-8.21,-1.57,88,235,10.039179801940918,9.914953231811523
19,-0.485883891582489,-2.1630940437316895,0.020625591278076172,36.7157885,3.1835665,31.23,-5.52,-8.24,-1.58,88,236,10.052441596984863,9.926241874694824
20,-0.4302982687950134,-2.16349720954895,-0.02176482416689396,36.7157014,3.1834041,34.11,-5.52,-8.26,-1.61,88,236,10.070913314819336,9.941082000732422
21,-0.480741411447525,-2.162972927093506,-0.02601730078458786,36.7156265,3.1832645,36.61,-5.52,-8.24,-1.6,87,236,10.049149513244629,9.919599533081055
22,-0.4745042622089386,-2.16576886177063,0.03991911932826042,36.7155517,3.183125,39.11,-5.5,-8.26,-1.61,87,235,10.062174797058105,9.931825637817383
23,-0.44028326869010925,-2.165039300918579,-0.022960782051086426,36.7154647,3.1829621,42.01,-5.52,-8.29,-1.62,86,235,10.100897789001465,9.96854019165039
24,-0.4881075620651245,-2.1620631217956543,-0.016085384413599968,36.7153901,3.1828222,44.51,-5.5,-8.3,-1.63,86,236,10.095723152160645,9.962255477905273
25,-0.43293941020965576,-2.1665778160095215,0.028028901666402817,36.7153028,3.1826593,47.43,-5.53,-8.26,-1.63,85,235,10.079386711120605,9.946122169494629
26,-0.4483412206172943,-2.165738582611084,-0.023922039195895195,36.715228,3.1825197,49.93,-5.52,-8.31,-1.63,85,235,10.11918830871582,9.986431121826172
27,-0.4905473589897156,-2.1643340587615967,-0.0025756480172276497,36.7151533,3.1823793,52.44,-5.51,-8.31,-1.63,84,236,10.112401008605957,9.97879409790039
28,-0.40414077043533325,-2.163300037384033,0.013910683803260326,36.7150661,3.1822163,55.36,-5.5,-8.23,-1.63,84,236,10.041362762451172,9.906780242919922
29,-0.2443094104528427,-2.168834686279297,-0.02170667052268982,36.7149956,3.1820859,57.73,-4.71,-7.0,-1.39,83,235,8.557337760925293,8.442059516906738
30,-0.03706027939915657,-2.1579625606536865,0.028477219864726067,36.7149367,3.1819754,59.57,-2.82,-4.34,-0.62,83,236,5.219228267669678,5.182201385498047
31,-0.15641610324382782,-2.1164283752441406,-0.005864949431270361,36.7149042,3.1819101,60.1,-2.18,-3.7,-0.13,83,238,4.304591655731201,4.302432537078857
32,-0.12726819515228271,-2.1019399166107178,-0.003789511974900961,36.7148713,3.1818386,60.14,-2.07,-3.67,-0.01,82,239,4.2192816734313965,4.219266414642334
33,-0.02587459795176983,-2.1054394245147705,-0.006522637326270342,36.7148448,3.1817812,60.12,-1.67,-2.92,0.09,82,239,3.37646222114563,3.375201940536499
34,0.046100862324237823,-2.3283207416534424,-0.03852306678891182,36.714826,3.1817458,59.25,-1.21,-1.38,1.16,82,226,2.1767759323120117,1.838182806968689
35,-0.04090016707777977,-2.4692962169647217,0.02689293399453163,36.7148086,3.1817273,56.65,-1.02,-0.79,1.43,81,218,1.9394948482513428,1.3004649877548218
